Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
10,2,1,0.75,0.7966998,2.79254,1,0,1,1
10,1,1,0.55,5.075109,1.232481,1,1,1,1
10,1,1,0.6,0.8751429,1.828265,1,1,1,1
10,2,2,0.6,2.453214,0.9884475,1,1,1,1
10,1,2,0.7,0.751235,1.266091,1,0,1,1
10,2,1,0.6,2.082432,0.7712775,1,0,1,1
10,1,1,0.55,7.868273,0.548608,1,1,1,1
10,2,2,0.6,0.781036,3.600881,1,1,1,1
10,1,1,0.65,2.899861,2.051911,1,1,1,1
10,1,1,0.6,0.8635721,2.462762,1,1,1,1
11,2,2,0.55,1.917163,0.8348275,1,1,1,1
11,1,2,0.55,1.515856,1.90488,1,0,1,1
11,2,1,0.55,2.806936,1.202341,1,0,1,1
11,2,2,0.6,1.974755,2.139197,1,1,1,1
11,2,2,0.6,2.602559,1.973351,1,1,1,1
11,2,2,0.6,1.806996,1.24194,1,1,1,1
11,1,2,0.55,2.767885,1.418184,1,0,1,1
11,2,2,0.65,1.453918,3.63098,1,1,1,1
11,2,2,0.7,1.332162,1.656789,1,1,1,1
11,1,2,0.6,1.688517,1.008987,1,0,1,1
11,1,1,0.55,2.572546,1.081083,1,1,1,1
11,1,1,0.55,3.228784,1.166341,1,1,1,1
11,2,2,0.55,1.783403,0.8359011,1,1,1,1
11,2,2,0.6,2.105717,1.314778,1,1,1,1
11,2,2,0.55,2.298762,0.7783998,1,1,1,1
11,1,1,0.75,1.074613,2.108208,1,1,1,1
11,2,2,0.7,1.387735,3.073502,1,1,1,1
11,2,2,0.6,1.44288,0.9176496,1,1,1,1
11,1,1,0.55,1.289221,0.8346884,1,1,1,1
11,1,1,0.7,1.580995,1.551714,1,1,1,1
11,2,2,0.75,1.450917,2.619535,1,1,1,1
11,1,2,0.55,1.349045,0.5551016,1,0,1,1
11,1,1,0.55,1.618758,0.8538011,1,1,1,1
11,2,1,0.55,2.795594,0.7641991,1,0,1,1
11,1,1,0.75,1.323128,1.418524,1,1,1,1
11,2,2,0.55,1.500429,1.697505,1,1,1,1
11,2,2,0.6,1.323306,0.7948564,1,1,1,1
11,2,1,0.55,1.462551,0.7132188,1,0,1,1
11,1,1,0.75,1.237572,1.599884,1,1,1,1
11,1,1,0.55,1.87775,0.8143132,1,1,1,1
11,1,1,0.6,1.671418,1.229357,1,1,1,1
11,2,1,0.8,1.087068,2.712561,1,0,1,1
11,1,1,0.55,1.408112,0.5874653,1,1,1,1
11,1,1,0.55,1.960775,0.7668912,1,1,1,1
11,2,1,0.5,2.0544,0.8384755,1,0,1,1
11,2,2,0.55,1.757086,0.6729557,1,1,1,1
11,2,2,0.6,1.631636,1.791037,1,1,1,1
11,2,1,0.55,1.612917,0.744827,1,0,1,1
11,2,1,0.5,1.977659,1.047764,1,0,1,1
11,2,2,0.6,1.255845,0.8264601,1,1,1,1
11,2,2,0.7,1.141847,1.211561,1,1,1,1
11,1,2,0.65,1.486728,0.9201267,1,0,1,1
11,1,1,0.6,1.347559,0.7121444,1,1,1,1
11,2,2,0.65,2.014612,1.211829,1,1,1,1
11,1,2,0.65,1.864735,1.051701,1,0,1,1
11,2,1,0.7,1.328276,1.09364,1,0,1,1
11,1,1,0.7,1.104793,1.170743,1,1,1,1
11,2,1,0.5,1.660435,1.205429,1,0,1,1
11,1,1,0.7,1.213395,1.745484,1,1,1,1
11,1,1,0.65,1.167906,0.9974127,1,1,1,1
12,2,2,0.85,2.267257,3.385786,3,1,1,1
12,1,2,0.8,1.661601,3.268297,3,0,1,1
12,2,1,0.65,2.909248,2.635077,3,0,1,1
12,2,2,0.8,1.632897,3.451571,3,1,1,1
12,2,2,0.7,2.596287,2.873289,3,1,1,1
12,2,1,0.55,4.504327,1.644675,3,0,1,1
12,1,1,0.65,2.290107,2.810104,3,1,1,1
12,2,1,0.7,2.909799,2.301343,3,0,1,1
12,2,2,0.8,1.846246,3.241214,3,1,1,1
12,1,2,0.7,2.218128,1.46184,3,0,1,1
12,1,2,0.7,2.177488,2.48512,3,0,1,1
12,1,2,0.6,2.302812,2.509228,3,0,1,1
12,2,2,0.6,1.694703,1.790407,3,1,1,1
12,2,1,0.6,2.6033,1.820109,3,0,1,1
12,2,2,0.75,1.852514,2.439192,3,1,1,1
12,1,2,0.8,1.682509,2.762959,3,0,1,1
12,2,2,1,1.676553,4.118031,3,1,1,1
12,2,1,0.95,1.959107,3.041741,3,0,1,1
12,1,2,0.8,1.765476,3.587327,3,0,1,1
12,1,2,0.6,2.989509,1.815741,3,0,1,1
12,2,2,0.7,1.763993,2.968525,3,1,1,1
12,1,1,0.75,2.855699,2.430221,3,1,1,1
12,1,2,0.8,1.645644,2.331251,3,0,1,1
12,2,2,0.85,3.064138,2.486696,3,1,1,1
12,1,2,0.5,1.578877,0.0721554,3,0,1,1
12,2,2,0.95,1.563726,2.256666,3,1,1,1
12,2,2,0.95,1.355148,2.666336,3,1,1,1
12,2,1,0.8,1.627576,2.419936,3,0,1,1
12,1,2,0.9,1.853256,2.79916,3,0,1,1
12,1,1,0.55,2.489831,1.883531,3,1,1,1
12,1,1,0.7,2.318393,1.660565,3,1,1,1
12,2,2,0.7,1.854714,4.991215,3,1,1,1
12,1,1,0.65,1.744951,1.669554,3,1,1,1
12,1,2,0.5,2.749817,8.457935,3,0,1,1
12,2,2,0.7,1.714833,2.27105,3,1,1,1
12,2,2,0.8,1.672932,3.409834,3,1,1,1
12,2,2,0.85,2.331964,2.475843,3,1,1,1
12,2,2,0.85,1.917586,2.98158,3,1,1,1
12,2,2,0.55,2.614213,2.672718,3,1,1,1
12,2,2,0.65,1.729316,1.871895,3,1,1,1
12,2,1,0.7,2.193643,2.439078,3,0,1,1
12,1,2,0.85,1.660396,3.675266,3,0,1,1
12,1,1,0.6,2.469515,1.671241,3,1,1,1
12,2,1,0.55,3.316309,1.154901,3,0,1,1
12,1,2,0.6,1.563182,1.623518,3,0,1,1
12,2,2,0.5,2.658341,1.237006,3,1,1,1
12,1,2,0.6,2.037126,1.777092,3,0,1,1
12,2,2,0.55,1.829222,0.9985903,3,1,1,1
12,1,1,0.65,1.793252,1.733158,3,1,1,1
12,1,2,0.65,1.690823,1.969048,3,0,1,1
13,2,2,0.85,1.426356,5.454074,1,1,1,1
13,1,2,0.75,1.610448,2.088604,1,0,1,1
13,2,2,0.75,1.422073,4.70262,1,1,1,1
13,2,2,0.9,1.305167,1.929269,1,1,1,1
13,2,1,0.85,1.459685,2.850991,1,0,1,1
13,2,1,0.9,1.577115,3.047031,1,0,1,1
13,1,1,0.9,2.513173,4.240944,1,1,1,1
13,2,2,0.95,2.266279,1.780996,1,1,1,1
13,2,2,0.95,1.65623,3.084037,1,1,1,1
13,1,2,0.9,1.916576,1.63744,1,0,1,1
13,1,1,1,1.142046,1.115508,1,1,1,1
13,1,2,0.6,2.172354,3.905301,1,0,1,1
13,2,1,0.7,1.465891,1.644078,1,0,1,1
13,2,1,0.95,1.361506,3.855679,1,0,1,1
13,2,1,0.85,1.208552,2.171509,1,0,1,1
13,1,2,0.55,3.209809,1.378959,1,0,1,1
13,2,2,1,1.106191,2.850595,1,1,1,1
13,2,1,0.5,9.439216,1.196456,1,0,1,1
13,1,2,0.85,1.260518,2.008499,1,0,1,1
13,1,2,0.8,10.2979,2.221013,1,0,1,1
13,2,2,1,1.024287,1.058632,1,1,1,1
13,1,1,1,1.184964,1.10715,1,1,1,1
13,1,1,1,1.395007,0.7582226,1,1,1,1
13,2,1,0.9,1.916905,1.786116,1,0,1,1
13,1,2,0.7,3.139206,2.846404,1,0,1,1
13,2,1,0.7,2.747425,1.498606,1,0,1,1
13,2,2,1,1.016581,0.7056271,1,1,1,1
13,2,1,0.7,2.038829,3.479841,1,0,1,1
13,1,2,0.9,1.388371,1.567166,1,0,1,1
13,1,1,0.65,2.290287,2.634397,1,1,1,1
13,1,1,0.85,1.254602,2.434186,1,1,1,1
13,2,1,0.8,1.315431,2.800745,1,0,1,1
13,1,2,0.55,5.190043,2.201614,1,0,1,1
13,1,2,0.65,2.00373,1.660587,1,0,1,1
13,2,1,0.7,3.626464,5.13078,1,0,1,1
13,2,2,0.85,1.341033,1.489065,1,1,1,1
13,2,2,0.65,20.1907,2.125054,1,1,1,1
13,2,2,0.75,1.411092,3.687493,1,1,1,1
13,2,2,0.7,3.483835,2.298784,1,1,1,1
13,2,2,0.7,3.860291,1.526533,1,1,1,1
13,2,2,0.7,2.728226,2.672887,1,1,1,1
13,1,1,0.65,6.458879,1.289517,1,1,1,1
13,1,2,0.65,3.565727,1.122184,1,0,1,1
13,2,1,0.7,1.699059,1.307175,1,0,1,1
13,1,2,0.55,2.549975,1.811797,1,0,1,1
13,2,2,0.75,1.645635,1.328257,1,1,1,1
13,1,2,0.65,3.208943,1.002558,1,0,1,1
13,2,2,0.7,1.734033,1.91676,1,1,1,1
13,1,1,0.75,1.568199,1.759006,1,1,1,1
13,1,2,0.7,2.426463,1.371681,1,0,1,1
14,2,2,0.9,1.969576,5.321085,3,1,1,1
14,1,2,0.75,1.723647,3.618588,3,0,1,1
14,2,2,0.7,1.656929,4.555955,3,1,1,1
14,2,2,0.8,1.547748,3.953161,3,1,1,1
14,2,2,0.7,1.967451,5.374254,3,1,1,1
14,2,2,0.9,1.427059,3.339253,3,1,1,1
14,1,1,0.5,6.348721,1.368105,3,1,1,1
14,2,2,0.5,3.007413,0.8901544,3,1,1,1
14,2,1,0.9,1.736816,3.59061,3,0,1,1
14,1,1,0.6,1.897294,1.52849,3,1,1,1
14,1,2,0.5,4.585095,1.421427,3,0,1,1
14,1,1,0.55,1.665953,1.538108,3,1,1,1
14,2,2,0.6,2.1913,1.58908,3,1,1,1
14,2,1,0.65,2.304813,2.231979,3,0,1,1
14,2,1,0.55,2.377756,1.430538,3,0,1,1
14,1,1,0.55,1.63299,3.200971,3,1,1,1
14,2,2,0.8,1.824936,3.630044,3,1,1,1
14,2,1,0.8,1.744014,4.047014,3,0,1,1
14,1,2,0.5,3.519756,0.6365968,3,0,1,1
14,1,1,0.75,1.680725,2.410346,3,1,1,1
14,2,2,0.7,2.559045,2.949243,3,1,1,1
14,1,1,0.6,2.679429,2.296,3,1,1,1
14,1,1,0.8,2.024086,3.408775,3,1,1,1
14,2,1,0.9,1.857563,2.282212,3,0,1,1
14,1,1,0.7,1.568303,2.174639,3,1,1,1
14,2,2,0.75,1.895635,2.153804,3,1,1,1
14,2,2,0.8,1.666202,2.707416,3,1,1,1
14,2,2,0.85,1.923024,2.191125,3,1,1,1
14,1,2,0.9,1.757552,2.753364,3,0,1,1
14,1,1,0.8,1.634943,2.724651,3,1,1,1
14,1,1,0.8,1.610153,2.206636,3,1,1,1
14,2,1,0.65,2.125008,2.852314,3,0,1,1
14,1,1,0.6,1.569942,1.260662,3,1,1,1
14,1,1,0.7,2.29401,2.068058,3,1,1,1
14,2,2,0.65,2.079654,1.972821,3,1,1,1
14,2,2,0.65,1.873282,3.268808,3,1,1,1
14,2,2,0.75,1.988768,1.814811,3,1,1,1
14,2,1,0.6,2.154179,1.144297,3,0,1,1
14,2,2,0.55,2.090033,1.068835,3,1,1,1
14,2,2,0.7,1.859144,1.804305,3,1,1,1
14,2,2,0.65,1.809062,2.73165,3,1,1,1
14,1,1,0.65,2.288454,3.112024,3,1,1,1
14,1,1,0.5,3.619247,0.8120531,3,1,1,1
14,2,2,0.55,2.599144,1.099614,3,1,1,1
14,1,2,0.6,3.344855,1.45268,3,0,1,1
14,2,1,0.5,1.902007,0.6239539,3,0,1,1
14,1,1,0.5,3.187822,0.5653335,3,1,1,1
14,2,1,0.5,2.500807,0.5292474,3,0,1,1
14,1,1,0.6,1.94193,1.121133,3,1,1,1
14,1,1,0.6,1.679332,1.711844,3,1,1,1
15,2,2,0.75,1.677431,2.254015,3,1,1,1
15,1,1,0.7,2.264489,2.984332,3,1,1,1
15,2,2,0.7,1.676849,4.204285,3,1,1,1
15,2,1,0.55,3.293356,2.067502,3,0,1,1
15,2,2,0.65,1.908224,4.692387,3,1,1,1
15,2,2,0.75,1.70516,1.227046,3,1,1,1
15,1,1,0.85,1.948107,1.782813,3,1,1,1
15,2,2,0.8,1.705881,3.143298,3,1,1,1
15,2,1,0.6,2.346413,1.552731,3,0,1,1
15,1,2,0.65,1.715157,1.803005,3,0,1,1
15,1,1,0.75,1.624997,1.963414,3,1,1,1
15,1,1,0.85,2.060168,2.173916,3,1,1,1
15,2,2,0.8,1.743287,4.190252,3,1,1,1
15,2,1,0.8,1.975504,1.612127,3,0,1,1
15,2,2,0.6,5.037344,1.504477,3,1,1,1
15,1,2,0.6,2.570295,1.453963,3,0,1,1
15,2,2,0.7,1.866048,1.996312,3,1,1,1
15,2,2,0.7,2.766467,1.755239,3,1,1,1
15,1,2,0.8,1.645688,2.718159,3,0,1,1
15,1,1,0.8,1.669655,2.359423,3,1,1,1
15,2,2,0.75,1.561088,3.429205,3,1,1,1
15,1,1,0.55,4.385535,1.42633,3,1,1,1
15,1,1,0.6,1.810701,1.031147,3,1,1,1
15,2,2,0.6,1.783587,0.9874986,3,1,1,1
15,1,1,0.7,2.120172,1.637213,3,1,1,1
15,2,2,0.7,1.747368,2.057605,3,1,1,1
15,2,2,0.8,1.998202,2.55273,3,1,1,1
15,2,2,0.6,1.775105,1.466824,3,1,1,1
15,1,1,0.6,2.454099,1.855597,3,1,1,1
15,1,2,0.7,1.859273,2.375149,3,0,1,1
15,1,1,0.6,1.795317,0.951997,3,1,1,1
15,2,1,0.6,3.087467,1.228225,3,0,1,1
15,1,2,0.65,1.84605,1.100555,3,0,1,1
15,1,1,0.7,2.138385,2.088011,3,1,1,1
15,2,2,0.65,2.077568,2.00751,3,1,1,1
15,2,2,0.6,2.61799,1.601419,3,1,1,1
15,2,2,0.8,1.815947,1.9851,3,1,1,1
15,2,1,0.8,1.987166,1.809159,3,0,1,1
15,2,1,0.6,4.099074,1.98341,3,0,1,1
15,2,2,0.6,1.730969,1.034385,3,1,1,1
15,2,2,0.6,1.922671,0.8876694,3,1,1,1
15,1,1,0.65,2.183722,2.40481,3,1,1,1
15,1,1,0.6,1.857545,1.864368,3,1,1,1
15,2,2,0.75,1.809286,2.546947,3,1,1,1
15,1,2,0.75,2.523876,2.355117,3,0,1,1
15,2,2,0.65,1.833503,1.618912,3,1,1,1
15,1,2,0.7,1.658883,1.315769,3,0,1,1
15,2,1,0.55,3.200814,1.284371,3,0,1,1
15,1,1,0.6,1.885908,1.143962,3,1,1,1
15,1,1,0.65,1.715656,1.795201,3,1,1,1
16,2,1,0.75,1.60025,3.02583,1,0,1,1
16,1,1,0.7,1.360558,3.862186,1,1,1,1
16,2,1,0.6,4.991467,2.24839,1,0,1,1
16,2,2,0.7,5.253501,2.005092,1,1,1,1
16,2,2,0.65,3.815075,5.160766,1,1,1,1
16,2,1,0.6,7.398529,2.980955,1,0,1,1
16,1,1,0.6,10.64955,3.796503,1,1,1,1
16,2,2,0.8,1.363444,2.863986,1,1,1,1
16,2,2,0.8,1.828871,3.636985,1,1,1,1
16,1,2,0.8,1.546666,3.487479,1,0,1,1
16,1,1,0.7,3.399196,3.711701,1,1,1,1
16,1,1,0.75,2.776422,3.347862,1,1,1,1
16,2,2,0.85,1.550302,4.972457,1,1,1,1
16,2,2,0.75,1.966022,2.228572,1,1,1,1
16,2,1,0.65,4.486712,3.718,1,0,1,1
16,1,1,0.95,1.287104,1.757666,1,1,1,1
16,2,2,0.8,1.782426,3.308797,1,1,1,1
16,2,2,0.85,3.021807,3.456152,1,1,1,1
16,1,1,0.85,1.626027,3.197428,1,1,1,1
16,1,1,0.8,1.482862,1.696336,1,1,1,1
16,2,1,0.7,2.631731,2.546823,1,0,1,1
16,1,1,1,1.165125,0.9202744,1,1,1,1
16,1,1,0.95,1.252004,1.682978,1,1,1,1
16,2,2,1,1.395572,1.128321,1,1,1,1
16,1,1,0.95,1.986656,1.76587,1,1,1,1
16,2,2,0.85,3.027768,2.589673,1,1,1,1
16,2,2,0.7,7.429348,2.379812,1,1,1,1
16,2,2,0.7,3.701508,1.922603,1,1,1,1
16,1,1,0.8,1.628067,3.175778,1,1,1,1
16,1,1,0.95,1.255601,1.279752,1,1,1,1
16,1,1,0.9,1.238205,1.952777,1,1,1,1
16,2,2,0.8,3.386987,3.100038,1,1,1,1
16,1,1,0.85,1.341199,1.947748,1,1,1,1
16,1,1,0.8,1.458509,2.35379,1,1,1,1
16,2,2,0.95,1.563288,1.053966,1,1,1,1
16,2,2,0.8,4.929147,1.78837,1,1,1,1
16,2,2,0.8,2.199815,2.021266,1,1,1,1
16,2,2,0.85,1.550223,2.675539,1,1,1,1
16,2,2,0.75,2.441773,1.763302,1,1,1,1
16,2,2,0.85,1.872287,6.080481,1,1,1,1
16,2,2,0.8,1.805406,2.358432,1,1,1,1
16,1,1,0.75,3.821811,2.073908,1,1,1,1
16,1,1,0.75,1.400875,2.022306,1,1,1,1
16,2,2,0.75,2.993167,2.109051,1,1,1,1
16,1,2,0.85,1.679627,3.184139,1,0,1,1
16,2,1,0.75,1.391348,1.634821,1,0,1,1
16,1,1,0.8,1.526622,1.931431,1,1,1,1
16,2,2,0.5,11.6998,0.5914582,1,1,1,1
16,1,1,0.8,1.235228,4.492821,1,1,1,1
16,1,1,0.85,1.193815,2.358539,1,1,1,1
17,2,1,0.6,2.22747,2.711635,3,0,1,1
17,1,2,0.55,2.46385,3.079503,3,0,1,1
17,2,2,0.7,2.903177,3.744234,3,1,1,1
17,2,2,0.35,2.854877,2.456242,3,1,1,1
17,2,1,0.55,2.120566,1.541318,3,0,1,1
17,2,2,0.5,4.027852,1.198123,3,1,1,1
17,1,1,0.5,1.730924,1.063678,3,1,1,1
17,2,2,0.5,4.520804,0.7396106,3,1,1,1
17,2,2,0.5,2.532582,0.5053462,3,1,1,1
17,1,1,0.5,1.211258,0.6474385,3,1,1,1
17,1,1,0.5,3.454659,0.5357221,3,1,1,1
17,1,1,0.5,1.424031,0.4674787,3,1,1,1
17,2,2,0.5,2.430088,0.8911399,3,1,1,1
17,2,1,0.5,1.61785,0.4740507,3,0,1,1
17,2,2,0.5,0.9469308,0.9261252,3,1,1,1
17,1,1,0.5,1.25773,0.6021096,3,1,1,1
17,2,2,0.5,1.051959,0.693776,3,1,1,1
17,2,1,0.5,0.9146102,0.5386736,3,0,1,1
17,1,2,0.5,2.032118,0.4553681,3,0,1,1
17,1,1,0.5,1.025839,0.5311952,3,1,1,1
17,2,2,0.5,1.148075,0.4518665,3,1,1,1
17,1,2,0.5,1.668011,1.902047,3,0,1,1
17,1,1,0.5,0.9917903,0.3138146,3,1,1,1
17,2,1,0.5,1.780051,0.3135231,3,0,1,1
17,1,1,0.5,1.392905,0.3265405,3,1,1,1
17,2,2,0.5,1.176175,0.5181723,3,1,1,1
17,2,2,0.5,1.211031,0.6601856,3,1,1,1
17,2,2,0.5,1.216717,0.5565088,3,1,1,1
17,1,1,0.5,1.217346,0.5703005,3,1,1,1
17,1,2,0.35,1.26676,2.562904,3,0,1,1
17,1,1,0.5,1.057617,1.162466,3,1,1,1
17,2,2,0.5,1.20779,0.4983183,3,1,1,1
17,1,2,0.5,2.093637,0.6758481,3,0,1,1
17,1,1,0.5,1.253694,0.3288946,3,1,1,1
17,2,2,0.9,1.246896,3.529214,3,1,1,1
17,2,2,0.5,1.578148,1.704776,3,1,1,1
17,2,1,0.5,1.847779,0.4163048,3,0,1,1
17,2,2,0.95,1.24333,3.854317,3,1,1,1
17,2,1,0.5,0.9103646,0.7345499,3,0,1,1
17,2,2,0.95,0.9044726,5.530138,3,1,1,1
17,2,2,0.5,1.354411,0.6580178,3,1,1,1
17,1,1,0.45,1.353564,2.300423,3,1,1,1
17,1,1,0.85,1.506723,2.763613,3,1,1,1
17,2,2,0.5,1.191601,0.5086525,3,1,1,1
17,1,1,0.95,1.248803,3.143972,3,1,1,1
17,2,2,0.5,1.247981,1.647529,3,1,1,1
17,1,1,0.5,1.491313,0.477954,3,1,1,1
17,2,2,0.5,0.9319758,0.6548494,3,1,1,1
17,1,1,0.5,0.8512751,0.5751423,3,1,1,1
17,1,1,0.95,1.153558,3.233071,3,1,1,1
18,2,2,0.6,2.397206,1.814228,1,1,1,1
18,1,1,0.65,1.959056,3.724019,1,1,1,1
18,2,2,0.65,2.233401,2.730885,1,1,1,1
18,2,2,0.75,2.173707,1.961215,1,1,1,1
18,2,1,0.8,2.45775,2.828719,1,0,1,1
18,2,2,1,1.713324,1.870664,1,1,1,1
18,1,2,0.55,2.212332,1.636536,1,0,1,1
18,2,2,1,1.975262,2.585823,1,1,1,1
18,2,1,0.75,2.249164,1.714466,1,0,1,1
18,1,2,0.65,2.116786,1.627705,1,0,1,1
18,1,2,0.5,3.593904,0.8470394,1,0,1,1
18,1,1,0.6,2.066576,1.323036,1,1,1,1
18,2,2,0.8,2.242726,1.27065,1,1,1,1
18,2,1,0.6,1.606465,0.9949951,1,0,1,1
18,2,2,0.5,2.334012,0.4022908,1,1,1,1
18,1,1,0.65,1.777165,1.347611,1,1,1,1
18,2,2,1,1.142476,1.227027,1,1,1,1
18,2,1,0.5,1.999831,0.3611026,1,0,1,1
18,1,2,0.65,1.401775,1.579556,1,0,1,1
18,1,1,0.5,2.656394,1.871023,1,1,1,1
18,2,1,0.6,2.242988,0.838335,1,0,1,1
18,1,1,0.6,1.296718,0.9508023,1,1,1,1
18,1,2,1,1.401815,1.394415,1,0,1,1
18,2,2,0.6,1.533415,1.147542,1,1,1,1
18,1,1,0.65,1.468129,1.043378,1,1,1,1
18,2,2,1,1.030266,3.119394,1,1,1,1
18,2,2,1,1.787275,0.9190581,1,1,1,1
18,2,2,1,1.215421,0.953342,1,1,1,1
18,1,1,0.65,2.341969,3.298946,1,1,1,1
18,1,1,1,1.408681,1.107004,1,1,1,1
18,1,1,1,2.008742,0.833099,1,1,1,1
18,2,1,0.6,1.714808,0.7514314,1,0,1,1
18,1,2,0.6,1.865802,0.832745,1,0,1,1
18,1,1,0.7,1.675054,1.96158,1,1,1,1
18,2,2,1,1.470649,0.9645889,1,1,1,1
18,2,1,0.6,1.605111,0.9270815,1,0,1,1
18,2,2,0.6,2.839231,0.8020305,1,1,1,1
18,2,2,1,1.28468,0.842741,1,1,1,1
18,2,2,1,1.289992,0.7045595,1,1,1,1
18,2,1,1,1.200589,0.7955021,1,0,1,1
18,2,2,0.7,1.687878,1.001022,1,1,1,1
18,1,2,1,1.146803,0.8222965,1,0,1,1
18,1,2,0.75,3.187989,2.037268,1,0,1,1
18,2,1,0.6,1.603784,0.9589887,1,0,1,1
18,1,2,1,1.528886,0.7916722,1,0,1,1
18,2,1,0.6,1.478104,0.912774,1,0,1,1
18,1,1,0.55,1.746609,0.6640866,1,1,1,1
18,2,2,1,1.795871,0.6363204,1,1,1,1
18,1,1,1,1.416719,0.8006961,1,1,1,1
18,1,2,0.6,1.868814,1.33311,1,0,1,1
19,2,2,0.6,2.397878,1.615732,3,1,1,1
19,1,1,0.7,1.834805,2.037541,3,1,1,1
19,2,2,0.75,1.977583,2.048294,3,1,1,1
19,2,2,0.5,2.576874,0.7422307,3,1,1,1
19,2,1,0.7,1.757674,1.914393,3,0,1,1
19,2,2,0.65,1.846333,1.652532,3,1,1,1
19,1,2,0.5,2.308318,0.8931325,3,0,1,1
19,2,2,0.6,2.17884,1.324578,3,1,1,1
19,2,1,0.5,5.259224,0.652438,3,0,1,1
19,1,1,0.6,1.829062,1.188824,3,1,1,1
19,1,2,0.7,2.036562,1.739738,3,0,1,1
19,1,2,0.6,2.382095,2.044366,3,0,1,1
19,2,2,0.6,2.329184,1.031182,3,1,1,1
19,2,2,0.55,2.42831,1.092845,3,1,1,1
19,2,1,0.5,4.12681,1.171033,3,0,1,1
19,1,1,0.55,2.041571,1.080716,3,1,1,1
19,2,1,0.55,3.455873,1.232737,3,0,1,1
19,2,2,0.5,2.045745,0.8777405,3,1,1,1
19,1,2,0.6,2.007048,1.424684,3,0,1,1
19,1,1,0.6,1.796545,1.233824,3,1,1,1
19,2,1,0.55,2.925466,0.6690527,3,0,1,1
19,1,2,0.6,3.152414,0.7944839,3,0,1,1
19,1,2,0.55,1.793757,1.130974,3,0,1,1
19,2,2,0.7,1.789168,2.130206,3,1,1,1
19,1,1,0.65,1.901362,1.270377,3,1,1,1
19,2,1,0.6,2.246286,1.43105,3,0,1,1
19,2,2,0.65,1.780386,1.544609,3,1,1,1
19,2,1,0.55,1.934185,0.8480956,3,0,1,1
19,1,2,0.55,2.680656,0.765334,3,0,1,1
19,1,2,0.7,2.228575,1.635614,3,0,1,1
19,1,1,0.65,1.7848,1.346321,3,1,1,1
19,2,2,0.55,2.446416,1.007088,3,1,1,1
19,1,1,0.55,1.94709,1.173895,3,1,1,1
19,1,1,0.55,3.491407,1.376533,3,1,1,1
19,2,1,0.6,1.746856,0.6972461,3,0,1,1
19,2,2,0.6,1.86774,0.9930894,3,1,1,1
19,2,2,0.6,1.991657,0.7483396,3,1,1,1
19,2,1,0.65,1.749635,1.229051,3,0,1,1
19,2,2,0.6,1.88529,1.437743,3,1,1,1
19,2,1,0.6,1.888767,2.44898,3,0,1,1
19,2,2,0.5,2.248971,0.2874495,3,1,1,1
19,1,2,0.5,3.621922,0.4890125,3,0,1,1
19,1,1,0.7,1.678108,1.276385,3,1,1,1
19,2,2,0.65,1.612459,1.025224,3,1,1,1
19,1,1,0.6,1.810485,0.8451753,3,1,1,1
19,2,2,0.65,1.760789,1.493156,3,1,1,1
19,1,1,0.65,1.62176,1.041513,3,1,1,1
19,2,2,0.6,1.811038,0.747753,3,1,1,1
19,1,2,0.5,2.43629,0.3576838,3,0,1,1
19,1,1,0.65,1.441735,1.156739,3,1,1,1
20,2,2,0.6,2.397206,1.814228,3,1,1,1
20,1,1,0.65,1.959056,3.724019,3,1,1,1
20,2,2,0.65,2.233401,2.730885,3,1,1,1
20,2,2,0.75,2.173707,1.961215,3,1,1,1
20,2,1,0.8,2.45775,2.828719,3,0,1,1
20,2,2,1,1.713324,1.870664,3,1,1,1
20,1,2,0.55,2.212332,1.636536,3,0,1,1
20,2,2,1,1.975262,2.585823,3,1,1,1
20,2,1,0.75,2.249164,1.714466,3,0,1,1
20,1,2,0.65,2.116786,1.627705,3,0,1,1
20,1,2,0.5,3.593904,0.8470394,3,0,1,1
20,1,1,0.6,2.066576,1.323036,3,1,1,1
20,2,2,0.8,2.242726,1.27065,3,1,1,1
20,2,1,0.6,1.606465,0.9949951,3,0,1,1
20,2,2,0.5,2.334012,0.4022908,3,1,1,1
20,1,1,0.65,1.777165,1.347611,3,1,1,1
20,2,2,1,1.142476,1.227027,3,1,1,1
20,2,1,0.5,1.999831,0.3611026,3,0,1,1
20,1,2,0.65,1.401775,1.579556,3,0,1,1
20,1,1,0.5,2.656394,1.871023,3,1,1,1
20,2,1,0.6,2.242988,0.838335,3,0,1,1
20,1,1,0.6,1.296718,0.9508023,3,1,1,1
20,1,2,1,1.401815,1.394415,3,0,1,1
20,2,2,0.6,1.533415,1.147542,3,1,1,1
20,1,1,0.65,1.468129,1.043378,3,1,1,1
20,2,2,1,1.030266,3.119394,3,1,1,1
20,2,2,1,1.787275,0.9190581,3,1,1,1
20,2,2,1,1.215421,0.953342,3,1,1,1
20,1,1,0.65,2.341969,3.298946,3,1,1,1
20,1,1,1,1.408681,1.107004,3,1,1,1
20,1,1,1,2.008742,0.833099,3,1,1,1
20,2,1,0.6,1.714808,0.7514314,3,0,1,1
20,1,2,0.6,1.865802,0.832745,3,0,1,1
20,1,1,0.7,1.675054,1.96158,3,1,1,1
20,2,2,1,1.470649,0.9645889,3,1,1,1
20,2,1,0.6,1.605111,0.9270815,3,0,1,1
