Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy
21,1,1,6,0.818,0.724,1
21,2,2,4,2.192,0.758,1
21,2,2,6,1.472,0.807,1
21,1,1,3,4.59,0.574,1
21,1,1,6,3.745,0.653,1
21,2,2,4,2.892,0.517,1
21,1,2,3,11.497,1.393,0
21,2,2,6,1.192,0.643,1
21,2,2,6,1.178,0.749,1
21,1,1,5,2.351,0.928,1
21,1,1,6,1.835,0.737,1
21,2,1,6,1.604,0.66,0
21,1,1,6,5.874,0.564,1
21,2,2,6,1.086,0.629,1
21,2,2,6,1.229,0.654,1
21,1,1,6,1.796,0.613,1
21,2,2,5,2.326,0.783,1
21,1,1,6,1.68,0.573,1
21,1,1,6,1.311,0.597,1
21,1,1,6,1.534,0.577,1
21,2,2,4,1.499,0.513,1
21,1,1,5,1.214,0.911,1
21,1,1,6,1.155,0.991,1
21,1,1,4,1.639,0.806,1
21,1,1,6,1.862,0.596,1
21,1,1,6,1.181,0.672,1
21,2,2,5,3.246,1.848,1
21,2,1,5,1.715,0.647,0
21,2,2,6,1.758,0.568,1
21,2,2,4,1.498,0.703,1
21,1,1,6,0.901,0.674,1
21,1,1,6,2.104,1.587,1
21,2,2,6,1.29,0.679,1
21,1,1,6,1.261,0.716,1
21,1,1,6,0.984,0.547,1
21,1,1,6,1.198,0.76,1
21,1,1,5,2.466,0.614,1
21,2,1,3,3.863,0.719,0
21,1,1,5,1.778,0.603,1
21,2,2,5,1.764,0.99,1
21,2,1,5,1.614,0.982,0
21,1,1,6,1.582,0.552,1
21,2,2,6,1.379,0.66,1
21,1,1,6,1.171,0.67,1
21,2,2,6,1.156,0.703,1
21,2,1,4,3.132,0.579,0
21,2,2,4,1.589,0.646,1
21,2,1,5,2.349,0.55,0
21,2,2,6,1.457,0.52,1
21,2,2,4,2.3,0.527,1
21,2,2,4,3.051,0.694,1
21,1,1,6,1.019,0.589,1
21,1,1,5,2.934,0.678,1
21,1,1,5,1.988,0.795,1
21,1,1,6,1.325,0.617,1
21,1,1,4,2.129,0.947,1
21,1,1,6,1.278,0.652,1
21,2,1,4,1.899,0.846,0
21,2,1,6,1.358,0.648,0
21,2,2,5,1.855,0.588,1
21,2,2,5,1.51,1.114,1
21,2,1,6,1.205,0.67,0
21,2,2,5,3.924,1.105,1
21,1,1,6,1.508,0.592,1
21,1,1,6,1.114,0.592,1
21,1,1,6,0.761,0.614,1
21,1,1,6,0.863,0.591,1
21,1,1,6,1.785,0.505,1
21,2,2,6,1.142,0.587,1
21,2,1,6,0.676,0.652,0
21,2,2,6,1.203,0.581,1
21,1,1,5,1.383,1.28,1
21,1,1,5,1.62,0.716,1
22,1,2,5,2.337,2.787,0
22,1,1,5,2.182,2.279,1
22,2,2,4,3.493,1.817,1
22,1,1,4,2.658,2.12,1
22,1,1,5,2.637,2.299,1
22,1,1,6,1.785,2.514,1
22,2,2,3,6.207,1.872,1
22,2,1,3,3.535,3.538,0
22,2,2,6,2.144,3.584,1
22,2,1,5,3.916,2.455,0
22,1,1,3,4.431,3.502,1
22,1,1,4,2.373,4.294,1
22,1,1,5,2.623,2.166,1
22,2,1,3,14.905,1.785,0
22,2,2,4,6.676,2.026,1
22,1,1,3,7.241,1.56,1
22,2,1,3,3.069,2.818,0
22,2,2,4,5.741,1.624,1
22,2,2,3,3.322,1.558,1
22,1,1,6,2.714,1.301,1
22,2,2,6,2.124,2.695,1
22,2,2,5,2.191,1.671,1
22,2,1,4,2.6,2.208,0
22,2,2,3,1.578,1.962,1
22,1,1,5,1.589,2.053,1
22,1,1,3,10.254,1.766,1
22,1,1,3,7.283,1.569,1
22,2,2,5,5.237,1.236,1
22,1,1,5,1.964,1.804,1
22,1,1,4,5.024,2.063,1
22,2,2,4,2.391,1.223,1
22,1,1,4,2.194,2.289,1
22,2,2,5,3.546,1.492,1
22,1,1,4,2.492,1.496,1
22,2,2,6,1.831,1.461,1
22,1,2,5,1.989,1.781,0
22,2,2,4,2.513,1.692,1
22,1,1,5,4.74,2.264,1
22,2,1,3,2.176,2.233,0
22,2,2,4,2.019,1.634,1
22,2,1,3,14.611,1.558,0
22,2,2,5,1.38,2.036,1
22,2,2,5,16.693,2.302,1
22,1,1,3,1.845,1.387,1
22,2,2,5,2.558,1.864,1
22,1,1,5,2.632,1.894,1
22,1,1,5,19.084,1.599,1
22,1,1,4,4.713,1.461,1
22,2,2,4,2.461,1.962,1
22,2,2,5,3.773,1.303,1
22,1,1,4,1.572,1.701,1
22,2,2,3,3.338,1.133,1
22,1,2,3,2.49,0.879,0
22,1,2,5,1.485,1.321,0
22,1,1,6,2.127,1.946,1
22,1,1,4,3.543,4.032,1
22,2,2,5,2.259,1.312,1
22,1,1,3,28.302,1.746,1
22,2,2,5,3.431,0.99,1
22,1,1,4,2.465,1.574,1
22,2,2,5,1.771,1.517,1
22,2,2,4,3.432,1.575,1
22,1,1,4,12.107,1.706,1
22,2,2,5,2.175,1.751,1
22,1,1,3,18.305,1.45,1
22,2,2,4,1.955,1.452,1
22,2,1,4,4.836,2.331,0
22,1,2,3,1.977,1.465,0
22,1,1,4,2.976,1.552,1
22,1,1,4,4.051,1.514,1
22,1,1,5,4.125,0.985,1
22,1,1,3,2.596,1.931,1
22,1,2,5,1.584,1.784,0
22,2,2,3,4.306,5.286,1
22,2,2,4,1.182,1.462,1
22,2,2,3,2.384,1.416,1
22,1,1,4,2.249,1.208,1
22,2,2,5,1.202,1.233,1
22,2,1,4,2.566,1.543,0
22,1,2,5,2.097,1.221,0
22,1,2,3,6.229,1.045,0
22,1,2,4,1.132,1.19,0
22,1,1,4,11.226,1.251,1
22,1,1,3,12.995,0.943,1
22,1,1,3,2.705,1.389,1
22,1,2,4,1.231,1.445,0
22,2,2,3,5.605,1.526,1
22,1,1,4,2.345,1.811,1
22,2,2,4,5.659,1.665,1
22,2,1,4,8.266,1.441,0
22,1,2,5,2.497,1.333,0
22,1,1,4,2.528,1.355,1
22,1,1,4,1.512,1.938,1
22,1,2,5,1.71,1.233,0
22,1,2,3,1.771,1.212,0
22,1,2,4,1.43,1.196,0
22,1,2,3,2.72,1.483,0
22,1,1,4,3.851,1.857,1
22,2,2,4,9.961,1.245,1
22,2,2,6,2.83,1.94,1
22,2,2,6,2.042,1.336,1
22,2,2,6,2.382,1.325,1
22,2,2,6,1.115,1.03,1
22,1,1,6,1.374,0.966,1
22,2,2,5,1.234,1.072,1
22,1,2,5,7.071,1.654,0
22,2,2,6,1.551,1.049,1
22,1,1,4,2.386,1.162,1
22,1,1,4,3.175,1.776,1
22,2,2,5,1.74,1.182,1
22,1,2,4,2.962,1.57,0
22,2,2,3,2.975,1.263,1
22,1,2,4,2.648,4.15,0
22,2,2,5,1.82,1.315,1
22,2,1,4,12.28,1.832,0
22,2,2,5,2.922,0.917,1
22,2,2,6,2.028,1.314,1
22,2,2,6,3.72,1.612,1
22,1,1,6,2.328,0.825,1
22,2,2,5,1.531,1.285,1
22,2,2,6,1.394,1.961,1
22,1,1,6,3.854,1.548,1
22,1,1,6,1.409,1.792,1
22,2,2,5,2.44,1.231,1
22,2,2,5,1.545,1.362,1
22,2,2,6,1.351,1.312,1
22,1,2,4,1.542,1.344,0
22,1,1,5,2.444,1.05,1
22,2,1,5,2.448,1.245,0
22,2,2,5,2.942,1.344,1
22,2,2,6,8.894,3.892,1
22,1,1,5,2.156,1.174,1
22,1,2,6,1.768,1.201,0
22,1,1,5,2.122,1.101,1
22,2,1,5,2.25,1.031,0
22,2,2,6,1.937,1.099,1
22,1,1,5,2.898,1.238,1
22,1,1,4,2.119,1.154,1
22,2,2,5,3.333,1.175,1
22,1,2,5,2.227,1.601,0
22,2,2,4,2.21,1.489,1
22,2,2,4,2.417,1.784,1
22,1,2,4,6.553,3.332,0
22,2,2,3,20.401,1.327,1
22,1,1,4,5.141,1.871,1
22,2,2,3,1.958,1.592,1
22,2,1,4,1.923,1.205,0
22,2,2,6,25.335,1.617,1
22,2,2,6,1.792,0.928,1
22,1,2,4,2.54,1.43,0
23,2,2,6,1.468,1.863,1
23,1,1,4,2.932,1.242,1
23,2,2,6,2.431,0.991,1
23,2,2,6,1.575,0.928,1
23,1,1,6,1.714,0.781,1
23,1,1,6,1.618,0.581,1
23,1,1,3,3.085,2.126,1
23,1,1,6,2.424,0.739,1
23,2,2,5,1.208,0.915,1
23,2,2,6,1.565,0.7,1
23,1,2,3,5.419,0.718,0
23,2,2,6,1.219,0.787,1
23,2,2,6,1.646,0.688,1
23,1,1,6,1.551,0.647,1
23,1,2,3,2.187,0.701,0
23,1,1,6,2.104,1.228,1
23,1,1,3,1.539,1.166,1
23,1,1,6,2.242,0.724,1
23,2,2,6,2.621,0.667,1
23,1,2,6,1.569,0.743,0
23,2,2,6,1.21,0.681,1
23,2,2,6,1.422,0.668,1
23,2,2,6,2.022,0.69,1
23,2,2,6,2.721,0.563,1
23,2,2,6,1.093,0.637,1
23,1,1,6,1.183,0.702,1
23,1,1,3,3.583,0.558,1
23,2,1,6,0.996,0.693,0
23,1,1,6,1.275,0.632,1
23,2,2,6,1.017,0.646,1
23,1,1,6,3.298,0.718,1
23,1,1,6,1.371,0.645,1
23,1,1,3,1.318,0.808,1
23,1,1,6,1.231,0.598,1
23,1,1,6,1.308,0.532,1
23,2,2,6,1.051,0.514,1
23,2,2,6,1.038,0.724,1
23,2,2,6,3.355,0.716,1
23,2,2,6,1.409,0.846,1
23,1,1,6,0.973,0.708,1
23,1,2,1,4.732,1.247,0
23,2,2,5,2.579,2.464,1
23,1,1,5,0.914,0.904,1
23,1,1,6,1.696,0.632,1
23,2,2,5,2.533,0.755,1
23,2,2,6,1.45,0.733,1
23,2,2,6,1.265,0.678,1
23,1,1,6,1.22,0.705,1
23,2,2,4,2.51,0.843,1
23,2,2,4,4.969,0.766,1
23,2,1,6,1.335,0.617,0
23,2,1,3,1.702,0.861,0
23,1,1,3,2.634,0.885,1
23,2,2,6,1.63,0.597,1
23,1,1,6,2.236,0.634,1
23,2,2,6,1.263,0.785,1
23,2,2,6,3.762,1.107,1
23,2,1,6,2.333,0.641,0
23,1,1,6,0.847,0.689,1
23,1,1,6,2.215,0.608,1
23,2,2,2,5.47,0.536,1
23,1,1,6,1.392,1.044,1
23,2,1,6,1.579,0.74,0
23,1,1,6,1.234,0.632,1
23,1,1,6,1.369,0.705,1
23,2,1,6,2.03,0.711,0
23,1,1,6,2.761,0.902,1
23,2,1,6,1.904,0.697,0
23,1,1,3,2.475,0.972,1
23,2,2,3,3.29,0.657,1
23,1,1,3,1.26,0.672,1
23,2,1,3,2.13,0.734,0
23,1,1,3,2.064,0.743,1
23,2,1,6,1.952,0.848,0
23,2,2,6,1.876,1.256,1
23,2,2,6,1.812,0.841,1
23,1,1,5,2.607,1.041,1
23,2,2,6,2.169,0.573,1
23,2,1,6,1.902,0.621,0
23,1,1,4,5.248,1.645,1
23,1,1,4,2.338,1.113,1
23,1,1,6,0.842,0.724,1
23,1,1,6,0.854,0.702,1
23,2,2,6,0.963,0.745,1
23,1,1,6,0.956,0.66,1
23,1,1,3,7.714,1.553,1
23,2,2,6,1.701,0.685,1
23,2,2,6,1.255,0.693,1
23,1,1,6,1.499,0.67,1
23,1,2,6,0.816,0.749,0
23,1,1,6,0.995,1.637,1
23,1,1,6,1.511,0.773,1
23,1,2,3,2.098,1.153,0
23,1,1,6,0.912,1.45,1
23,1,1,6,1.398,0.707,1
23,1,1,4,1.287,0.936,1
23,2,2,2,2.373,1.501,1
23,1,1,3,2.035,0.716,1
23,1,1,3,2.735,0.682,1
23,2,2,6,1.64,0.769,1
23,1,1,6,1.844,0.696,1
23,1,1,6,1.657,0.692,1
23,2,1,2,1.452,1.699,0
23,1,2,6,1.187,0.728,0
23,2,2,6,2.529,0.544,1
23,2,1,6,2.175,0.684,0
23,2,1,2,2.684,0.82,0
23,1,2,6,1.021,0.758,0
23,2,1,6,3.111,0.761,0
23,1,1,6,1.5,0.632,1
23,2,1,6,3.087,0.767,0
23,2,2,6,1.245,0.895,1
23,1,1,6,5.73,0.629,1
23,2,2,6,1.121,0.727,1
23,2,2,6,0.954,0.684,1
23,2,2,6,1.789,0.638,1
23,2,2,6,1.053,0.731,1
23,1,1,3,2.523,0.618,1
23,1,1,6,3.932,1.028,1
23,2,2,3,2.08,0.655,1
23,2,2,6,2.692,0.994,1
23,2,1,2,2.175,0.985,0
23,1,1,6,1.02,0.745,1
23,1,1,3,3.907,0.727,1
23,1,2,3,5.058,0.763,0
23,1,1,6,1.357,0.644,1
23,1,1,6,0.757,0.653,1
23,2,2,6,0.933,0.649,1
23,1,1,6,1.323,0.696,1
23,1,1,6,1.757,0.583,1
23,2,2,3,2.924,0.622,1
23,2,1,3,3.033,0.837,0
23,2,2,6,5.192,0.563,1
23,2,1,1,1.191,1.674,0
23,2,2,6,3.083,0.663,1
23,2,2,6,1.888,0.851,1
23,1,1,6,2.55,0.632,1
23,2,2,6,1.064,0.79,1
23,2,2,3,2.502,1.069,1
23,1,2,6,2.681,0.6,0
23,1,1,6,2.278,0.578,1
23,1,1,6,1.031,0.702,1
23,1,2,3,1.452,0.686,0
23,2,2,3,1.763,0.771,1
23,2,2,6,1.192,0.619,1
23,2,2,6,1.081,0.738,1
23,1,1,5,2.086,1.11,1
23,1,2,5,1.503,1.01,0
23,2,2,5,1.896,0.572,1
23,2,2,5,1.755,0.733,1
24,2,2,6,2.98,2.02,1
24,1,2,5,2.203,3.62,0
24,2,2,1,11.343,2.239,1
24,1,1,6,2.111,1.725,1
24,2,2,6,4.482,1.215,1
24,1,1,4,4.878,1.77,1
24,1,1,6,5.501,1.289,1
24,2,2,6,9.151,1.149,1
24,2,2,5,4.201,1.743,1
24,1,2,1,10.667,1.17,0
24,2,2,4,7.206,1.516,1
24,2,1,3,7.4,3.533,0
24,2,1,6,3.645,1.05,0
24,2,2,6,2.418,0.979,1
24,2,2,4,5.934,1.763,1
24,2,2,5,5.59,1.705,1
24,1,1,2,6.17,2.233,1
24,1,2,5,7.209,1.161,0
24,1,1,6,3.891,1.26,1
24,1,1,4,3.915,1.809,1
24,2,2,6,1.73,1.178,1
24,2,1,4,2.019,2.545,0
24,2,2,6,2.112,1.622,1
24,1,1,6,1.686,1.572,1
24,2,2,2,3.053,2.355,1
24,2,2,5,6.763,2.732,1
24,1,1,6,6.495,2.834,1
24,1,1,6,7.005,1.001,1
24,2,1,2,5.298,2.992,0
24,2,1,4,3.896,1.514,0
24,2,2,5,4.893,1.782,1
24,1,1,5,3.943,1.349,1
24,2,2,6,2.51,1.414,1
24,2,2,6,3.021,1.087,1
24,1,1,5,2.33,1.379,1
24,1,1,6,6.178,1.123,1
24,1,2,1,6.561,2.8,0
24,1,1,6,2.043,0.799,1
24,1,2,4,5.354,2.839,0
24,2,2,3,5.038,2.016,1
24,1,2,4,3.452,1.52,0
24,1,1,6,1.964,0.803,1
24,2,2,6,2.487,0.553,1
24,1,2,5,3.058,1.557,0
24,2,2,4,2.269,1.489,1
24,2,1,4,3.476,1.724,0
24,1,1,6,7.648,0.976,1
24,2,2,6,1.42,0.854,1
24,2,2,6,4.997,1.793,1
24,2,2,3,8.292,1.758,1
24,2,2,6,3.653,1.037,1
24,1,1,6,1.825,0.854,1
24,1,2,1,6.908,1.133,0
24,1,1,4,11.01,1.755,1
24,2,1,6,2.114,0.829,0
24,2,2,6,4.835,1.298,1
24,1,1,6,5.85,0.838,1
24,1,2,1,5.172,1.122,0
24,2,2,2,4.217,2.008,1
24,2,2,4,17.793,1.996,1
24,1,1,6,2.025,0.628,1
24,2,1,6,3.39,1.306,0
24,1,1,6,3.48,1.234,1
24,2,1,5,2.145,0.758,0
24,1,2,3,5.838,1.488,0
24,1,1,6,4.334,0.769,1
24,1,1,5,3.978,1.39,1
24,2,1,6,3.285,0.769,0
24,2,2,4,5.732,1.691,1
24,1,2,1,2.523,2.074,0
24,1,1,5,6.413,1.454,1
24,2,2,3,5.279,1.274,1
24,2,1,6,2.085,1.678,0
24,2,1,4,1.967,1.426,0
24,1,1,4,1.529,1.518,1
24,1,1,6,2.057,0.675,1
24,1,2,4,2.632,1.752,0
24,1,2,5,4.17,0.933,0
24,2,2,5,2.475,3.332,1
24,1,1,6,2.618,1.04,1
24,2,2,2,1.439,1.916,1
24,1,1,5,3.487,1.784,1
24,1,1,5,6.799,1.592,1
24,2,2,1,3.147,1.235,1
24,1,1,6,1.508,1.081,1
24,1,2,5,2.055,1.557,0
24,1,1,4,2.269,1.373,1
24,2,2,4,1.853,0.828,1
24,1,2,5,7.521,1.531,0
24,1,2,3,3.642,1.427,0
24,1,1,6,2.983,1.125,1
24,1,1,6,2.506,1.195,1
24,2,1,4,6.055,1.091,0
24,2,2,5,2.288,1.666,1
24,2,2,4,2.401,0.925,1
24,2,1,5,3.479,0.797,0
24,1,2,5,2.266,1.13,0
24,2,1,2,3.444,3.103,0
24,2,1,4,3.303,1.7,0
24,1,1,5,2.841,1.256,1
24,2,2,6,2.564,0.948,1
24,2,2,6,3.724,0.762,1
24,2,1,5,2.199,0.854,0
24,1,1,4,1.986,1.063,1
24,1,1,3,3.496,0.977,1
24,1,2,6,2.227,0.774,0
24,2,2,5,3.771,0.807,1
24,1,1,3,2.211,1.674,1
24,2,2,5,1.81,1.468,1
24,2,2,4,2.856,1.642,1
24,1,1,6,4.172,1.223,1
24,1,2,5,2.665,0.879,0
24,1,1,6,0.982,1.094,1
24,2,2,4,5.016,1.592,1
24,1,2,4,4.432,1.277,0
24,2,2,5,1.251,0.634,1
24,1,2,4,1.965,0.95,0
24,2,2,6,1.467,1.471,1
24,2,2,4,3.666,0.754,1
24,1,1,3,4.207,1.499,1
24,1,2,6,2.13,0.715,0
24,1,2,4,3.617,0.877,0
24,1,1,5,3.646,1.871,1
24,2,1,5,4.697,0.72,0
24,2,2,4,2.405,1.168,1
24,1,2,3,1.544,1.572,0
24,2,1,5,2.337,1.526,0
24,2,2,6,1.638,0.59,1
24,2,2,5,2.015,1.224,1
24,2,1,4,2.255,1.117,0
24,2,1,2,1.302,0.822,0
24,1,1,5,1.917,0.966,1
24,1,2,4,3.705,0.846,0
24,1,1,5,1.388,1.035,1
24,1,1,6,2.066,1.159,1
24,1,2,2,1.63,1.169,0
24,1,1,4,8.324,1.544,1
24,2,2,5,2.347,0.798,1
24,2,2,4,2.067,1.112,1
24,1,1,3,3.871,1.082,1
24,2,2,6,4.847,1.145,1
24,2,2,6,2.147,0.593,1
24,2,2,3,6.308,1.98,1
24,2,2,5,1.468,1.466,1
24,1,1,4,3.235,1.253,1
24,2,2,6,2.697,0.834,1
24,1,2,5,2.729,0.853,0
24,1,1,6,8.138,1.44,1
24,2,2,4,6.457,1.224,1
24,1,1,3,2.622,1.912,1
25,2,2,3,6.071,1.889,1
25,1,1,3,2.731,1.419,1
25,1,1,4,2.888,1.28,1
25,1,1,6,1.904,1.461,1
25,2,2,5,1.833,1.535,1
25,2,2,3,2.361,1.028,1
25,2,2,5,2.396,1.771,1
25,1,2,4,2.241,0.958,0
25,2,2,3,2.318,0.804,1
25,2,2,6,1.756,0.835,1
25,1,2,3,5.668,0.918,0
25,2,2,6,1.793,1.258,1
25,2,2,6,1.846,1.043,1
25,2,1,3,2.053,0.815,0
25,2,2,6,4.268,1.935,1
25,1,2,6,3.403,0.737,0
25,1,1,6,1.204,0.925,1
25,2,2,6,3.95,0.712,1
25,2,2,5,1.41,1.306,1
25,2,2,5,1.233,0.86,1
25,1,1,5,1.692,0.968,1
25,1,1,6,1.888,0.839,1
25,1,1,5,1.482,1.251,1
25,2,2,4,5.572,1.629,1
25,2,2,3,2.623,1.347,1
25,2,2,6,1.49,2.459,1
25,1,1,6,2.11,1.148,1
25,2,2,6,1.296,0.821,1
25,1,1,6,2.559,0.829,1
25,2,2,6,1.353,0.833,1
25,1,1,4,4.687,1.431,1
25,1,1,6,2.225,0.973,1
25,2,1,4,7.51,1.415,0
25,2,2,4,2.322,1.9,1
25,1,1,6,1.398,0.992,1
25,1,1,6,1.895,0.845,1
25,1,1,5,1.492,0.86,1
25,2,2,4,2.329,0.745,1
25,1,1,6,2.584,1.205,1
25,2,2,4,2.752,0.73,1
25,1,1,4,3.402,0.848,1
25,1,1,6,1.418,0.927,1
25,1,2,4,6.239,1.014,0
25,1,1,5,4.423,0.962,1
25,2,2,6,1.328,0.783,1
25,1,1,6,3.619,0.7,1
25,2,2,6,2.341,0.814,1
25,2,2,6,1.505,0.781,1
25,2,1,4,4.696,0.815,0
25,1,1,6,1.576,1.283,1
25,2,2,6,2.492,0.773,1
25,2,2,3,2.722,0.839,1
25,2,2,6,1.5,0.751,1
25,2,2,5,6.845,2.446,1
25,2,2,5,2.176,1.073,1
25,2,2,6,2.814,2.149,1
25,1,1,6,1.494,0.717,1
25,1,1,5,3.959,1.375,1
25,2,2,6,1.66,0.751,1
25,1,1,6,2.329,1.177,1
25,2,2,6,1.207,0.749,1
25,2,2,6,1.79,0.736,1
25,1,2,4,3.569,0.705,0
25,1,1,4,1.883,0.807,1
25,1,1,6,2.36,1.245,1
25,2,2,5,6.005,1.118,1
25,1,1,5,1.976,0.833,1
25,1,1,5,3.319,1.141,1
25,1,1,6,2.536,0.949,1
25,1,1,6,1.118,0.8,1
25,1,1,6,2,0.75,1
25,1,2,4,2.695,1.237,0
25,2,2,4,2.882,4.379,1
25,1,1,6,1.691,1.067,1
25,2,2,4,2.931,0.887,1
25,1,1,6,2.269,0.892,1
25,1,1,6,1.895,1.068,1
25,1,1,5,3.743,1.105,1
25,1,1,4,3.502,2.665,1
25,2,2,3,3.935,1.092,1
25,1,1,6,7.277,1.088,1
25,2,2,6,1.369,0.971,1
25,2,1,4,4.243,1.162,0
25,2,2,6,1.528,0.762,1
25,1,1,6,2.684,0.795,1
25,2,2,3,6.394,0.958,1
25,1,1,5,2.557,1.421,1
25,2,1,3,3.179,0.964,0
25,2,2,6,1.993,0.777,1
25,1,1,5,3.398,0.828,1
25,1,1,6,1.476,0.742,1
25,2,2,6,1.72,1.046,1
25,1,1,5,1.809,0.964,1
25,2,2,6,1.966,0.772,1
25,2,1,3,4.096,0.755,0
25,1,1,4,1.873,0.767,1
25,2,2,6,1.8,0.919,1
25,1,1,6,2.706,1.141,1
25,2,2,6,1.658,0.733,1
25,1,1,6,1.113,0.885,1
25,1,2,4,3.626,0.817,0
25,1,2,4,7.294,1.185,0
25,2,2,6,1.697,0.733,1
25,2,2,5,4.217,0.999,1
25,1,1,5,1.716,0.833,1
25,1,1,6,1.755,0.777,1
25,1,1,6,2.32,0.768,1
25,2,2,6,1.264,1.209,1
25,1,1,6,2.088,0.746,1
25,1,1,6,0.922,0.725,1
25,2,2,6,1.59,0.783,1
25,1,1,6,1.074,0.763,1
25,2,2,6,1.759,0.747,1
25,2,2,6,1.203,0.74,1
25,2,2,3,6.349,1.722,1
25,2,2,6,1.395,0.727,1
25,1,1,6,1.849,0.776,1
25,2,2,6,2.69,0.723,1
25,2,2,3,2.888,0.729,1
25,2,2,6,1.899,0.762,1
25,1,2,3,5.478,0.797,0
25,2,2,3,4.671,0.752,1
25,2,2,3,3.908,0.75,1
25,1,1,6,1.743,0.878,1
25,2,2,4,3.334,1.171,1
25,1,1,6,1.18,0.785,1
25,1,1,5,2.111,0.966,1
25,2,2,6,1.651,0.721,1
25,1,1,6,1.328,0.74,1
25,1,1,6,0.803,0.78,1
25,1,1,6,2.014,0.743,1
25,1,1,6,0.892,0.781,1
25,2,2,6,1.967,0.698,1
25,2,1,1,1.375,5.257,0
25,1,1,6,2.353,0.718,1
25,1,1,6,5.03,0.699,1
25,1,1,6,2.065,0.744,1
25,2,2,6,2.042,0.75,1
25,1,1,6,1.315,0.701,1
25,2,2,6,1.604,0.715,1
25,2,2,6,2.967,1.231,1
25,2,2,4,3.564,0.852,1
25,1,1,6,1.81,0.799,1
25,2,2,6,1.803,0.723,1
25,1,1,6,1.994,0.757,1
25,1,1,6,1.706,0.721,1
25,2,1,6,6.936,1.399,0
25,1,1,6,3.217,0.973,1
25,2,2,6,1.706,0.739,1
25,2,2,5,5.471,0.82,1
26,1,2,1,2.52,1.269,0
26,2,2,3,1.304,0.863,1
26,1,1,6,2.538,0.982,1
26,2,2,3,2.012,0.854,1
26,1,1,4,3.296,0.78,1
26,2,1,4,2.114,0.775,0
26,1,1,6,1,0.782,1
26,1,1,6,1.841,0.733,1
26,1,1,3,2.104,1.169,1
26,1,1,3,1.654,0.802,1
26,2,2,6,2.867,0.694,1
26,1,1,5,1.967,0.633,1
26,1,1,6,0.83,0.676,1
26,2,2,6,1.08,3.047,1
26,1,1,6,1.102,0.652,1
26,1,1,5,1.732,0.657,1
26,1,1,6,0.869,0.635,1
26,2,2,4,1.857,0.71,1
26,2,2,6,1.077,0.664,1
26,1,1,6,1.373,0.656,1
26,2,2,1,3.063,0.894,1
26,2,2,4,2.382,1.012,1
26,1,1,5,1.41,0.638,1
26,1,1,5,1.259,0.62,1
26,2,1,3,1.572,0.651,0
26,2,1,1,1.783,0.641,0
26,1,1,6,1.031,0.672,1
26,1,1,2,2.338,0.782,1
26,2,2,5,1.959,0.69,1
26,1,1,3,2.486,0.662,1
26,1,1,3,2.196,1.173,1
26,2,2,4,1.173,0.638,1
26,2,2,3,1.718,0.699,1
26,1,1,2,1.061,0.644,1
26,1,1,3,2.172,0.764,1
26,1,1,3,1.579,0.572,1
26,1,2,2,1.835,0.97,0
26,2,2,5,1.86,0.791,1
26,1,1,6,1.363,0.701,1
26,1,1,6,1.212,0.605,1
26,1,2,3,1.621,0.694,0
26,2,2,5,1.535,0.613,1
26,1,1,5,1.368,1.21,1
26,1,1,1,2.159,0.825,1
26,2,1,3,2.711,0.674,0
26,1,1,5,1.921,0.58,1
26,2,1,1,1.232,1.159,0
26,2,2,6,2.416,0.619,1
26,2,2,6,1.314,0.689,1
26,2,2,6,1.404,0.659,1
26,1,2,4,1.729,0.725,0
26,1,1,4,1.441,1.063,1
26,1,1,6,1.756,0.617,1
26,1,1,3,1.661,0.718,1
26,2,2,6,1.133,0.592,1
26,1,1,6,2.237,0.631,1
26,2,1,1,1.545,0.696,0
26,1,1,6,1.695,0.796,1
26,2,2,6,2.184,0.55,1
26,2,2,6,1.455,0.52,1
26,1,1,2,1.489,0.655,1
26,2,2,4,1.342,0.642,1
26,1,2,3,3.571,0.612,0
26,1,2,1,1.645,0.649,0
26,1,1,2,1.62,0.919,1
26,2,2,4,2.837,0.635,1
26,2,1,1,1.977,1.07,0
26,1,1,5,1.506,0.569,1
26,1,1,5,1.248,0.7,1
26,1,1,5,1.406,0.783,1
26,1,1,6,2.991,0.604,1
26,2,2,6,2.856,0.538,1
26,2,2,3,1.586,0.732,1
26,2,2,5,1.484,0.599,1
26,2,2,1,1.702,0.832,1
26,2,2,2,3.001,0.564,1
26,2,2,2,1.896,0.545,1
26,1,1,6,1.244,0.695,1
26,1,1,4,1.489,0.59,1
26,1,2,3,1.421,0.743,0
26,2,2,4,1.756,0.796,1
26,1,1,2,2.576,0.665,1
26,2,2,6,4.903,0.951,1
26,2,2,5,1.399,0.64,1
26,2,2,6,1.192,0.588,1
26,1,1,6,1.438,0.628,1
26,1,1,3,2.3,0.751,1
26,1,1,6,2.307,0.583,1
26,1,1,2,1.781,1.155,1
26,1,1,2,1.834,0.634,1
26,2,2,6,2.416,0.942,1
26,2,2,6,1.132,0.557,1
26,2,2,1,2.037,0.615,1
26,1,2,3,1.924,0.784,0
26,2,2,3,1.36,0.756,1
26,1,1,2,1.77,0.837,1
26,2,2,5,1.437,0.697,1
26,1,1,3,2.339,0.896,1
26,1,1,5,1.781,0.801,1
26,1,1,4,2.263,0.711,1
26,2,2,4,1.3,0.768,1
26,1,1,6,1.147,0.708,1
