Fight_Id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id_x,Result_1,Result_2,Time Format,Referee,Method Details,Kd_1,Kd_2,Sig. Str._1,Sig. Str._2,Sig. Str. %_1,Sig. Str. %_2,Total Str._1,Total Str._2,Td_1,Td_2,Td %_1,Td %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_1,Head_2,Body_1,Body_2,Leg_1,Leg_2,Distance_1,Distance_2,Clinch_1,Clinch_2,Ground_1,Ground_2,Event_Id_y
d49d2c810583a56a,win,Leslie Smith,Amanda Lemos,0,0,101,68,0,1,0,0,Women's Bantamweight,KO/TKO Elbows,2,2:53,d7907a9a968e4d29,W,L,3 Rnd (5-5-5),Rich Mitchell,Elbows to Head At Distance,0,0,101 of 192,68 of 106,52%,64%,114 of 207,70 of 108,0 of 0,1 of 1,---,100%,0,0,0,0,1:28,0:33,74 of 157,43 of 76,20 of 26,14 of 19,7 of 9,11 of 11,46 of 115,55 of 91,54 of 75,13 of 15,1 of 2,0 of 0,d7907a9a968e4d29
06cd9812e2b9b747,win,Robert Whittaker,Yoel Romero,0,0,74,48,0,4,0,0,Middleweight,U-DEC,5,5:00,686cccbf1a4de453,L,W,5 Rnd (5-5-5-5-5),John McCarthy,Sal D'amato47 - 48.Junichiro Kamijo47 - 48.Jeff Mullen47 - 48.,0,0,48 of 107,74 of 221,44%,33%,114 of 175,94 of 244,4 of 18,0 of 0,22%,---,0,0,0,0,5:15,1:33,20 of 68,46 of 163,12 of 18,23 of 52,16 of 21,5 of 6,41 of 100,59 of 195,3 of 3,7 of 12,4 of 4,8 of 14,686cccbf1a4de453
b67229e7675eed24,win,Alistair Overeem,Fabricio Werdum,0,1,21,49,0,1,0,0,Heavyweight,M-DEC,3,5:00,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Herb Dean,Derek Cleary28 - 28.Dave Hagen28 - 29.Chris Lee28 - 29.,1,0,49 of 115,21 of 38,42%,55%,107 of 176,29 of 46,1 of 3,0 of 0,33%,---,0,0,0,0,2:39,1:20,28 of 84,15 of 32,9 of 17,5 of 5,12 of 14,1 of 1,37 of 94,18 of 35,5 of 11,3 of 3,7 of 10,0 of 0,686cccbf1a4de453
cf4c2b601c2228aa,win,Curtis Blaydes,Daniel Omielanczuk,0,0,72,51,0,0,0,0,Heavyweight,U-DEC,3,5:00,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Marc Goddard,Glenn Trowbridge27 - 30.Junichiro Kamijo27 - 30.Jeff Mullen27 - 30.,0,0,51 of 132,72 of 168,38%,42%,68 of 149,94 of 194,0 of 1,0 of 13,0%,0%,0,0,0,0,0:03,5:34,29 of 105,41 of 135,17 of 20,23 of 25,5 of 7,8 of 8,36 of 113,39 of 129,15 of 19,20 of 26,0 of 0,13 of 13,686cccbf1a4de453
1f49b59e4058568f,win,Anthony Pettis,Jim Miller,0,0,80,48,1,1,0,0,Lightweight,U-DEC,3,5:00,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Herb Dean,Derek Cleary27 - 30.Sal D'amato27 - 30.Marcos Rosales27 - 30.,0,0,80 of 121,48 of 110,66%,43%,107 of 150,51 of 113,1 of 2,1 of 4,50%,25%,0,0,0,0,3:38,1:50,49 of 85,13 of 65,27 of 32,15 of 23,4 of 4,20 of 22,63 of 99,33 of 84,8 of 9,11 of 15,9 of 13,4 of 11,686cccbf1a4de453
a5a065cb6d33ba9e,win,Rob Font,Douglas Silva de Andrade,0,0,70,28,2,2,3,0,Bantamweight,SUB Guillotine Choke,2,4:36,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Mark Smith,Guillotine Choke After Drop to Half Guard,0,0,70 of 144,28 of 93,48%,30%,79 of 154,32 of 98,2 of 4,2 of 2,50%,100%,3,0,0,0,2:08,0:10,50 of 120,16 of 68,14 of 18,4 of 9,6 of 6,8 of 16,54 of 127,27 of 90,12 of 13,1 of 3,4 of 4,0 of 0,686cccbf1a4de453
00b801e7e1679f2f,win,Aleksei Oleinik,Travis Browne,1,1,53,35,3,1,2,0,Heavyweight,SUB Rear Naked Choke,2,3:44,686cccbf1a4de453,L,W,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke,1,1,35 of 71,53 of 85,49%,62%,37 of 74,132 of 172,1 of 1,3 of 4,100%,75%,0,2,0,0,1:23,3:32,17 of 48,35 of 67,16 of 21,18 of 18,2 of 2,0 of 0,25 of 59,23 of 51,10 of 11,16 of 18,0 of 1,14 of 16,686cccbf1a4de453
19eed5d9781b47ac,win,Chad Laprise,Brian Camozzi,1,0,76,47,1,0,0,0,Welterweight,KO/TKO Punch,3,1:27,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Body At Distance,1,0,76 of 179,47 of 182,42%,25%,78 of 181,48 of 183,1 of 1,0 of 0,100%,---,0,0,0,0,0:31,0:00,31 of 127,29 of 160,33 of 40,9 of 11,12 of 12,9 of 11,64 of 164,47 of 182,5 of 6,0 of 0,7 of 9,0 of 0,686cccbf1a4de453
323fb015ca2444e3,win,Thiago Santos,Gerald Meerschaert,0,0,60,15,0,3,0,0,Middleweight,KO/TKO Punches,2,2:04,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Marc Goddard,Punches to Head On Ground,0,0,60 of 115,15 of 29,52%,51%,65 of 121,15 of 29,0 of 0,3 of 8,---,37%,0,0,0,0,2:13,1:10,48 of 102,13 of 24,7 of 7,2 of 5,5 of 6,0 of 0,18 of 44,7 of 19,3 of 4,4 of 6,39 of 67,4 of 4,686cccbf1a4de453
9298175cb2ad7d41,win,Belal Muhammad,Jordan Mein,0,0,45,36,4,1,0,1,Welterweight,U-DEC,3,5:00,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Mark Smith,Jeff Mullen28 - 29.Sal D'amato28 - 29.Derek Cleary27 - 30.,0,0,36 of 61,45 of 110,59%,40%,49 of 74,116 of 194,1 of 6,4 of 12,16%,33%,1,0,1,0,0:36,6:54,4 of 26,30 of 87,6 of 7,13 of 20,26 of 28,2 of 3,35 of 60,27 of 85,1 of 1,13 of 18,0 of 0,5 of 7,686cccbf1a4de453
1645ed92dcdc5c03,win,Cody Stamann,Terrion Ware,0,0,94,60,8,0,0,0,Featherweight,U-DEC,3,5:00,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Marc Goddard,Marcos Rosales27 - 30.Junichiro Kamijo27 - 30.Glenn Trowbridge28 - 29.,0,0,94 of 160,60 of 152,58%,39%,124 of 194,78 of 177,8 of 12,0 of 1,66%,0%,0,0,0,0,6:49,0:16,74 of 135,41 of 127,14 of 18,12 of 16,6 of 7,7 of 9,49 of 91,53 of 135,9 of 19,5 of 13,36 of 50,2 of 4,686cccbf1a4de453
e1100fc357e61fba,win,Trevin Giles,James Bochnovic,0,0,41,5,5,0,0,0,Light Heavyweight,KO/TKO Punch,2,2:54,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Mark Smith,Punch to Head From Mount,0,0,41 of 53,5 of 24,77%,20%,54 of 66,15 of 35,5 of 5,0 of 1,100%,0%,0,0,0,0,5:43,0:08,34 of 45,1 of 19,6 of 7,2 of 3,1 of 1,2 of 2,8 of 13,4 of 23,3 of 3,0 of 0,30 of 37,1 of 1,686cccbf1a4de453
0d5356c506111a57,win,Justin Gaethje,Michael Johnson,0,0,104,91,0,1,0,0,Lightweight,KO/TKO Knees,2,4:48,23bd78c3f89bdb54,L,W,5 Rnd (5-5-5-5-5),John McCarthy,Knees to Head In Clinch,0,0,91 of 200,104 of 174,45%,59%,91 of 200,104 of 174,1 of 3,0 of 0,33%,---,0,0,0,0,0:34,0:06,47 of 146,62 of 124,40 of 48,6 of 8,4 of 6,36 of 42,78 of 176,77 of 138,12 of 21,27 of 36,1 of 3,0 of 0,23bd78c3f89bdb54
5934de85b9c53e7c,win,Jesse Taylor,Dhiego Lima,0,1,21,4,2,0,2,0,Welterweight,SUB Rear Naked Choke,2,0:43,23bd78c3f89bdb54,L,W,3 Rnd + OT (5-5-5-5),Jason Herzog,Rear Naked Choke,1,0,4 of 4,21 of 24,100%,87%,6 of 6,50 of 59,0 of 0,2 of 3,---,66%,0,2,0,1,0:00,5:29,4 of 4,21 of 24,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,3 of 3,20 of 23,23bd78c3f89bdb54
6f836a82a0530884,win,Drakkar Klose,Marc Diakiese,0,0,39,34,3,2,0,0,Lightweight,S-DEC,3,5:00,23bd78c3f89bdb54,L,W,3 Rnd (5-5-5),Marc Goddard,Jeff Mullen28 - 29.Derek Cleary29 - 28.Marcos Rosales28 - 29.,0,0,34 of 77,39 of 79,44%,49%,63 of 107,84 of 136,2 of 6,3 of 7,33%,42%,0,0,1,0,3:09,5:21,12 of 46,10 of 43,16 of 23,10 of 14,6 of 8,19 of 22,24 of 65,25 of 53,8 of 10,9 of 14,2 of 2,5 of 12,23bd78c3f89bdb54
e97b609eefc5fd61,win,Jared Cannonier,Nick Roehrick,0,0,84,28,1,0,0,0,Light Heavyweight,KO/TKO Elbows,3,2:08,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),John McCarthy,Elbows to Head From Half Guard,0,0,84 of 150,28 of 160,56%,17%,86 of 152,29 of 161,1 of 1,0 of 0,100%,---,0,0,0,0,0:34,0:14,75 of 140,22 of 141,5 of 6,6 of 19,4 of 4,0 of 0,57 of 118,25 of 152,18 of 23,3 of 8,9 of 9,0 of 0,23bd78c3f89bdb54
6ec0a046de95fe16,win,Brad Tavares,Elias Theodorou,0,0,31,34,1,3,0,0,Middleweight,U-DEC,3,5:00,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Marc Goddard,Derek Cleary28 - 29.Jeff Mullen28 - 29.Tony Weeks28 - 29.,0,0,31 of 71,34 of 82,43%,41%,34 of 74,64 of 113,1 of 3,3 of 7,33%,42%,0,0,1,0,2:06,4:13,18 of 56,18 of 51,8 of 9,6 of 20,5 of 6,10 of 11,17 of 50,20 of 61,14 of 21,13 of 20,0 of 0,1 of 1,23bd78c3f89bdb54
3e5a3ecd2b123fc2,win,Jordan Johnson,Marcel Fortuna,0,0,42,53,2,0,0,0,Light Heavyweight,U-DEC,3,5:00,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),John McCarthy,Chris Lee28 - 29.Marcos Rosales28 - 29.Patricia Morse-Jarman28 - 29.,0,0,42 of 139,53 of 103,30%,51%,47 of 145,62 of 112,2 of 6,0 of 3,33%,0%,0,0,0,0,1:50,0:00,39 of 131,28 of 74,3 of 6,14 of 17,0 of 2,11 of 12,35 of 124,51 of 100,1 of 5,2 of 3,6 of 10,0 of 0,23bd78c3f89bdb54
c94c3e4bbed24421,win,Angela Hill,Ashley Yoder,0,0,47,26,1,3,0,0,Women's Strawweight,U-DEC,3,5:00,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Jason Herzog,Sal D'amato27 - 30.Junichiro Kamijo27 - 30.Tony Weeks27 - 30.,0,0,47 of 100,26 of 108,47%,24%,65 of 118,54 of 137,1 of 1,3 of 6,100%,50%,0,0,0,0,2:54,3:20,20 of 67,11 of 81,5 of 9,9 of 21,22 of 24,6 of 6,41 of 93,25 of 105,3 of 3,1 of 3,3 of 4,0 of 0,23bd78c3f89bdb54
c7c7be3b0d65a7da,win,James Krause,Tom Gallicchio,0,0,106,53,0,1,0,0,Welterweight,U-DEC,3,5:00,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen27 - 30.Marcos Rosales27 - 30.Patricia Morse-Jarman27 - 30.,0,0,106 of 188,53 of 200,56%,26%,113 of 201,57 of 204,0 of 0,1 of 9,---,11%,0,0,0,0,0:09,1:01,102 of 183,24 of 158,3 of 4,17 of 30,1 of 1,12 of 12,105 of 185,51 of 196,1 of 3,2 of 4,0 of 0,0 of 0,23bd78c3f89bdb54
7f3bd3b913df61f4,win,CB Dollaway,Ed Herman,0,0,54,24,6,1,1,3,Light Heavyweight,U-DEC,3,5:00,23bd78c3f89bdb54,L,W,3 Rnd (5-5-5),Marc Goddard,Chris Lee28 - 29.Jeff Mullen27 - 29.Tony Weeks27 - 29.,0,0,24 of 41,54 of 72,58%,75%,48 of 68,111 of 134,1 of 1,6 of 6,100%,100%,3,1,1,1,2:45,9:33,21 of 38,38 of 55,3 of 3,5 of 6,0 of 0,11 of 11,13 of 25,15 of 19,1 of 1,7 of 8,10 of 15,32 of 45,23bd78c3f89bdb54
f0ac3761d3fdda3e,win,Tecia Pennington,Juliana Lima,0,0,15,6,0,1,1,0,Women's Strawweight,SUB Rear Naked Choke,2,0:53,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,0,0,15 of 23,6 of 31,65%,19%,26 of 34,14 of 39,0 of 7,1 of 3,0%,33%,1,0,0,0,3:07,0:48,5 of 11,1 of 23,4 of 5,2 of 4,6 of 7,3 of 4,8 of 14,3 of 25,6 of 7,3 of 4,1 of 2,0 of 2,23bd78c3f89bdb54
88c2da7b33cca8d4,win,Gray Maynard,Teruto Ishihara,0,0,16,8,11,0,2,0,Featherweight,U-DEC,3,5:00,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Jason Herzog,Derek Cleary26 - 30.Junichiro Kamijo26 - 30.Tony Weeks26 - 30.,0,0,16 of 24,8 of 13,66%,61%,37 of 46,14 of 19,11 of 11,0 of 0,100%,---,2,0,0,0,12:57,0:06,8 of 15,3 of 7,8 of 9,5 of 6,0 of 0,0 of 0,1 of 3,4 of 8,3 of 4,3 of 4,12 of 17,1 of 1,23bd78c3f89bdb54
7013a95ea4014606,win,Kevin Lee,Michael Chiesa,0,0,22,4,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,4:37,99bf06f20491cb54,L,W,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke,0,0,4 of 9,22 of 30,44%,73%,9 of 14,37 of 45,0 of 0,1 of 1,---,100%,0,1,0,0,0:08,3:34,3 of 8,19 of 27,1 of 1,1 of 1,0 of 0,2 of 2,2 of 7,3 of 4,0 of 0,0 of 0,2 of 2,19 of 26,99bf06f20491cb54
0ad57af26ddc7930,win,Tim Boetsch,Johny Hendricks,0,0,41,10,0,0,0,0,Middleweight,KO/TKO Punches,2,0:46,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Kevin MacDonald,Punches to Head In Clinch,0,0,41 of 68,10 of 45,60%,22%,42 of 69,10 of 45,0 of 0,0 of 0,---,---,0,0,0,0,0:01,0:00,19 of 41,2 of 36,16 of 20,2 of 2,6 of 7,6 of 7,30 of 54,10 of 44,10 of 13,0 of 1,1 of 1,0 of 0,99bf06f20491cb54
bd59c07a106d331b,win,Felice Herrig,Justine Kish,0,0,47,40,2,0,1,0,Women's Strawweight,U-DEC,3,5:00,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,Gerald Ritter26 - 30.Brian Puccillo26 - 30.Glenn Trowbridge27 - 29.,0,0,47 of 93,40 of 72,50%,55%,131 of 182,50 of 84,2 of 5,0 of 2,40%,0%,1,0,0,1,9:24,1:43,40 of 86,28 of 57,7 of 7,8 of 10,0 of 0,4 of 5,24 of 63,28 of 58,1 of 2,5 of 6,22 of 28,7 of 8,99bf06f20491cb54
ae5c7517d9f2516c,win,Dominick Reyes,Joachim Christensen,1,0,13,1,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,0:29,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Gary Ritter,Punches to Head At Distance,0,1,1 of 3,13 of 16,33%,81%,1 of 3,13 of 16,0 of 1,0 of 0,0%,---,0,0,0,0,0:00,0:07,1 of 3,10 of 13,0 of 0,2 of 2,0 of 0,1 of 1,1 of 3,7 of 10,0 of 0,0 of 0,0 of 0,6 of 6,99bf06f20491cb54
b53fd8bce62aa1c6,win,Tim Means,Alex Garcia,0,0,64,32,0,0,0,0,Welterweight,U-DEC,3,5:00,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Mario Yamasaki,Glenn Trowbridge28 - 29.Brian Beauchamp28 - 29.David Sutherland28 - 29.,0,0,64 of 174,32 of 151,36%,21%,76 of 186,32 of 151,0 of 0,0 of 5,---,0%,0,0,0,0,0:01,0:29,31 of 129,26 of 139,26 of 38,5 of 11,7 of 7,1 of 1,63 of 173,31 of 148,1 of 1,1 of 3,0 of 0,0 of 0,99bf06f20491cb54
3a4d2a933a3c7291,win,Dennis Siver,BJ Penn,0,1,103,57,0,0,0,0,Featherweight,M-DEC,3,5:00,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Kevin MacDonald,Marcos Rosales28 - 28.Cardo Urso28 - 29.Gerald Ritter27 - 29.,1,0,57 of 107,103 of 280,53%,36%,65 of 116,120 of 300,0 of 0,0 of 1,---,0%,0,0,0,0,2:02,0:11,47 of 95,59 of 199,10 of 12,9 of 29,0 of 0,35 of 52,49 of 95,103 of 275,4 of 4,0 of 5,4 of 8,0 of 0,99bf06f20491cb54
9a79a4b97a0f1e24,win,Clay Guida,Erik Koch,0,0,38,13,2,0,0,0,Lightweight,U-DEC,3,5:00,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,David Sutherland28 - 29.Glenn Trowbridge26 - 29.Brian Puccillo26 - 30.,0,0,38 of 87,13 of 39,43%,33%,133 of 207,17 of 44,2 of 8,0 of 0,25%,---,0,0,0,0,9:52,0:35,33 of 79,10 of 36,4 of 6,2 of 2,1 of 2,1 of 1,4 of 30,10 of 36,1 of 3,3 of 3,33 of 54,0 of 0,99bf06f20491cb54
3d1f83264d87c529,win,Marvin Vettori,Vitor Miranda,0,0,69,51,3,0,0,0,Middleweight,U-DEC,3,5:00,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Gary Ritter,Marcos Rosales28 - 29.Cardo Urso27 - 30.Gerald Ritter27 - 30.,0,0,51 of 161,69 of 161,31%,42%,74 of 186,81 of 176,0 of 1,3 of 7,0%,42%,0,0,0,0,0:13,3:44,13 of 92,50 of 138,13 of 28,6 of 9,25 of 41,13 of 14,46 of 156,66 of 158,5 of 5,2 of 2,0 of 0,1 of 1,99bf06f20491cb54
1bd52b0c01018f4a,win,Carla Esparza,Maryna Moroz,0,0,40,38,6,0,0,1,Women's Strawweight,U-DEC,3,5:00,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Mario Yamasaki,Brian Puccillo27 - 30.David Sutherland28 - 29.Glenn Trowbridge28 - 29.,0,0,40 of 95,38 of 119,42%,31%,142 of 204,48 of 134,6 of 14,0 of 0,42%,---,0,1,0,0,6:22,0:00,32 of 81,35 of 114,4 of 6,3 of 5,4 of 8,0 of 0,19 of 63,32 of 110,8 of 10,0 of 3,13 of 22,6 of 6,99bf06f20491cb54
f7ae397fefa57c70,win,Darrell Horcher,Devin Powell,0,0,37,43,0,0,2,2,Lightweight,S-DEC,3,5:00,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Kevin MacDonald,Cardo Urso28 - 29.Marcos Rosales29 - 28.Gerald Ritter28 - 29.,0,0,43 of 79,37 of 76,54%,48%,97 of 137,56 of 98,0 of 3,0 of 0,0%,---,2,2,1,1,1:53,7:15,15 of 42,31 of 70,8 of 9,2 of 2,20 of 28,4 of 4,27 of 61,13 of 43,4 of 5,8 of 10,12 of 13,16 of 23,99bf06f20491cb54
1e75ee0da189857b,win,Jared Gordon,Michel Quinones,0,0,67,16,4,0,0,0,Featherweight,KO/TKO Punches,2,4:24,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground,0,0,67 of 121,16 of 78,55%,20%,115 of 182,16 of 79,4 of 6,0 of 0,66%,---,0,0,0,0,4:40,0:00,54 of 102,6 of 55,5 of 7,4 of 16,8 of 12,6 of 7,27 of 65,15 of 76,4 of 5,1 of 2,36 of 51,0 of 0,99bf06f20491cb54
eafda776967c6444,win,Anthony Rocco Martin,Johnny Case,0,0,82,92,1,0,1,0,Lightweight,U-DEC,3,5:00,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Gary Ritter,David Sutherland28 - 29.Glenn Trowbridge28 - 29.Brian Puccillo28 - 29.,0,0,82 of 226,92 of 254,36%,36%,83 of 227,92 of 254,1 of 2,0 of 1,50%,0%,1,0,0,0,0:00,0:51,70 of 211,51 of 195,4 of 5,19 of 29,8 of 10,22 of 30,79 of 223,91 of 252,1 of 1,1 of 2,2 of 2,0 of 0,99bf06f20491cb54
aebdb007f8d1348a,win,Jeremy Kimball,Josh Stansbury,1,0,17,4,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,1:21,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,0,1,4 of 12,17 of 25,33%,68%,5 of 13,21 of 29,0 of 1,0 of 0,0%,---,0,0,0,0,0:23,0:08,1 of 8,13 of 21,1 of 2,1 of 1,2 of 2,3 of 3,4 of 12,8 of 9,0 of 0,1 of 3,0 of 0,8 of 13,99bf06f20491cb54
0096879f5708526b,win,Holly Holm,Bethe Correia,1,0,25,15,0,0,0,0,Women's Bantamweight,KO/TKO Kick,3,1:09,353de740bb6c7e75,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Kick to Head At Distance,1,0,25 of 53,15 of 65,47%,23%,25 of 54,21 of 71,0 of 0,0 of 0,---,---,0,0,0,0,0:02,0:13,10 of 33,4 of 44,8 of 12,6 of 9,7 of 8,5 of 12,23 of 50,15 of 65,1 of 1,0 of 0,1 of 2,0 of 0,353de740bb6c7e75
205ad947e8c94901,win,Marcin Tybura,Andrei Arlovski,0,0,51,28,2,0,0,0,Heavyweight,U-DEC,3,5:00,353de740bb6c7e75,L,W,3 Rnd (5-5-5),John Sharp,Howie Booth28 - 29.Evan Field27 - 28.Albert Shen27 - 29.,0,0,28 of 56,51 of 92,50%,55%,41 of 74,127 of 188,0 of 2,2 of 3,0%,66%,0,0,0,0,3:59,8:37,18 of 42,46 of 83,7 of 10,3 of 7,3 of 4,2 of 2,17 of 40,5 of 22,10 of 14,4 of 5,1 of 2,42 of 65,353de740bb6c7e75
b6464850da8f3099,win,Colby Covington,Dong Hyun Kim,0,0,47,19,8,2,0,0,Welterweight,U-DEC,3,5:00,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Steve Perceval,Evan Field25 - 30.Christopher Shen26 - 30.Howie Booth27 - 30.,0,0,19 of 54,47 of 105,35%,44%,64 of 102,92 of 154,2 of 4,8 of 15,50%,53%,0,0,0,0,1:08,10:09,16 of 50,18 of 59,2 of 2,12 of 23,1 of 2,17 of 23,15 of 50,27 of 69,2 of 2,18 of 34,2 of 2,2 of 2,353de740bb6c7e75
a69a155a25b84679,win,Rafael Dos Anjos,Tarec Saffiedine,0,0,81,60,1,1,1,0,Welterweight,U-DEC,3,5:00,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Greg Kleynjans,Barry Foley27 - 30.Kon Papaioannou27 - 30.Albert Shen28 - 29.,0,0,60 of 139,81 of 158,43%,51%,71 of 151,91 of 169,1 of 1,1 of 5,100%,20%,0,1,0,0,3:40,3:32,34 of 112,35 of 99,14 of 15,37 of 49,12 of 12,9 of 10,44 of 119,56 of 125,16 of 20,20 of 26,0 of 0,5 of 7,353de740bb6c7e75
fc2585e234e49dee,win,Jon Tuck,Takanori Gomi,0,0,7,0,0,0,1,0,Lightweight,SUB Rear Naked Choke,1,1:12,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,0,0,0 of 5,7 of 13,0%,53%,0 of 5,7 of 13,0 of 0,0 of 0,---,---,0,1,0,0,0:00,0:38,0 of 4,6 of 12,0 of 1,1 of 1,0 of 0,0 of 0,0 of 5,3 of 7,0 of 0,1 of 2,0 of 0,3 of 4,353de740bb6c7e75
9072bf6135cad3e0,win,Walt Harris,Cyril Asker,1,0,21,2,0,0,0,0,Heavyweight,KO/TKO Elbows,1,1:44,353de740bb6c7e75,L,W,3 Rnd (5-5-5),John Sharp,Elbows to Head From Guard,0,1,2 of 14,21 of 41,14%,51%,2 of 14,23 of 43,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:25,1 of 11,17 of 35,1 of 3,2 of 4,0 of 0,2 of 2,2 of 14,7 of 20,0 of 0,0 of 0,0 of 0,14 of 21,353de740bb6c7e75
b66f4fa1b9b96b51,win,Alex Caceres,Rolando Dy,1,0,51,20,0,1,1,0,Featherweight,KO/TKO,2,5:00,353de740bb6c7e75,W,L,3 Rnd (5-5-5),Neil Swailes,Eye Injury,1,0,51 of 93,20 of 65,54%,30%,56 of 99,21 of 66,0 of 0,1 of 4,---,25%,1,0,0,0,1:50,1:23,38 of 75,9 of 44,10 of 14,5 of 12,3 of 4,6 of 9,42 of 76,19 of 60,5 of 11,1 of 5,4 of 6,0 of 0,353de740bb6c7e75
a71e4206f87ae74c,win,Yuta Sasaki,Justin Scoggins,0,1,21,37,2,1,1,0,Flyweight,SUB Rear Naked Choke,2,3:19,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,1,0,37 of 62,21 of 41,59%,51%,74 of 104,25 of 45,1 of 2,2 of 3,50%,66%,0,1,0,1,5:28,1:07,28 of 51,11 of 27,5 of 7,3 of 5,4 of 4,7 of 9,15 of 33,17 of 32,2 of 3,3 of 5,20 of 26,1 of 4,353de740bb6c7e75
8984ab656cb1818d,win,Li Jingliang,Frank Camacho,0,0,94,35,2,1,0,0,Welterweight,U-DEC,3,5:00,353de740bb6c7e75,W,L,3 Rnd (5-5-5),John Sharp,Evan Field27 - 29.Howie Booth27 - 28.Albert Shen27 - 29.,0,0,94 of 176,35 of 120,53%,29%,95 of 177,56 of 143,2 of 7,1 of 1,28%,100%,0,0,0,0,1:13,0:39,54 of 120,32 of 114,15 of 22,3 of 6,25 of 34,0 of 0,92 of 173,32 of 116,2 of 3,3 of 4,0 of 0,0 of 0,353de740bb6c7e75
361e67af5f462aea,win,Russell Doane,Kwan Ho Kwak,1,0,17,10,0,1,0,0,Bantamweight,KO/TKO Punches,1,4:09,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Steve Perceval,Punches to Head At Distance,0,1,10 of 24,17 of 46,41%,36%,10 of 24,17 of 46,1 of 1,0 of 0,100%,---,0,0,0,0,0:12,0:02,5 of 16,13 of 37,1 of 2,1 of 5,4 of 6,3 of 4,10 of 23,12 of 37,0 of 0,1 of 1,0 of 1,4 of 8,353de740bb6c7e75
e7b5a8c97106ca60,win,Naoki Inoue,Carls John De Tomas,0,0,62,30,0,2,5,0,Flyweight,U-DEC,3,5:00,353de740bb6c7e75,W,L,3 Rnd (5-5-5),Neil Swailes,Barry Foley26 - 30.Kon Papaioannou26 - 30.Albert Shen26 - 30.,0,0,62 of 116,30 of 74,53%,40%,151 of 228,53 of 102,0 of 2,2 of 4,0%,50%,5,0,1,1,8:38,1:17,47 of 95,19 of 53,2 of 3,1 of 3,13 of 18,10 of 18,35 of 75,21 of 59,7 of 8,7 of 10,20 of 33,2 of 5,353de740bb6c7e75
