Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition
40,1,1,54,2.007,1.67,35,Baseline
40,2,1,67,1.943,2.055,32,Baseline
40,2,2,89,1.537,0.531,35,Baseline
40,2,2,87,2.033,1.351,35,Baseline
40,1,2,7,1.517,0.16,32,Baseline
40,1,1,87,1.483,0.221,35,Baseline
40,1,2,65,1.496,1.501,35,Baseline
40,2,2,99,2.233,1.926,53,Baseline
40,1,1,87,1.212,1.356,53,Baseline
40,2,2,87,1.487,0.06,50,Baseline
40,2,2,99,1.742,0.525,50,Baseline
40,2,2,67,0.858,0.816,47,Baseline
40,1,1,20,1.367,0.035,47,Baseline
40,1,1,40,0.275,0.928,44,Baseline
40,1,1,80,0.252,0.136,44,Baseline
40,1,2,10,1.438,1.484,41,Baseline
40,1,1,20,0.861,0.08,44,Baseline
40,2,1,10,0.877,0.644,44,Baseline
40,1,1,70,0.782,1.69,47,Baseline
40,2,2,40,1.131,0.817,47,Baseline
40,1,2,1,2.087,0.166,44,Baseline
40,2,2,60,1.282,0.288,47,Baseline
40,2,2,60,1.392,0.316,47,Baseline
40,1,2,NaN,1.272,NaN,44,Baseline
40,2,2,30,0.747,1.185,47,Baseline
40,1,1,80,0.762,1.771,47,Baseline
40,2,2,80,1.062,2.236,44,Baseline
40,1,1,70,0.936,1.022,44,Baseline
40,2,2,80,0.987,0.426,41,Baseline
40,2,2,70,0.942,0.445,41,Baseline
40,1,1,80,0.883,0.026,38,Baseline
40,2,2,107,0.881,0.02,38,Baseline
40,2,2,77,1.552,0.991,35,Baseline
40,2,1,80,1.252,1.071,35,Baseline
40,2,2,60,0.727,0.802,38,Baseline
40,1,1,90,0.643,0.685,38,Baseline
40,2,2,90,1.427,0.556,35,Baseline
40,2,1,65,1.252,1.265,35,Baseline
40,2,1,54,1.35,0.731,38,Baseline
40,2,2,10,1.452,0.736,41,Baseline
40,2,2,30,1.278,0.544,41,Baseline
40,1,1,90,1.046,0.02,38,Baseline
40,2,2,80,0.967,0.325,38,Baseline
40,2,2,70,1.027,0.336,35,Baseline
40,2,2,20,2.652,0.061,35,Baseline
40,2,2,10,1.271,0.56,32,Baseline
40,2,1,45,1.192,0.666,32,Baseline
40,2,1,10,0.972,0.555,35,Baseline
40,1,1,99,0.647,0.239,38,Baseline
40,1,1,60,0.848,0.261,38,Baseline
40,2,2,30,1.702,0.396,35,Baseline
40,2,1,10,1.092,0.38,35,Baseline
40,1,1,90,0.738,1.26,38,Baseline
40,2,1,90,0.603,1.016,38,Baseline
40,1,1,10,1.333,0.5,41,Baseline
40,1,1,70,0.997,1.246,41,Baseline
40,1,1,99,1.101,0.27,38,Baseline
40,1,1,80,0.744,1.006,53,Slow
40,1,1,80,0.468,0.83,53,Slow
40,2,2,99,1.057,0.419,50,Slow
40,1,1,97,0.563,1.364,50,Slow
40,2,2,90,0.981,0.944,47,Slow
40,2,2,90,0.942,1.385,47,Slow
40,2,2,80,3.687,0.995,44,Slow
40,2,2,68,1.547,0.966,44,Slow
40,2,2,65,0.542,0.155,41,Slow
40,1,1,70,0.808,0.881,41,Slow
40,1,1,80,0.392,0.681,38,Slow
40,1,1,90,1.012,1.216,38,Slow
40,2,2,70,0.797,0.025,35,Slow
40,1,1,90,0.627,0.54,35,Slow
40,1,1,80,0.988,0.72,32,Slow
40,1,1,90,1.842,1.445,32,Slow
40,2,2,90,0.918,1.356,29,Slow
40,2,2,80,1.657,1.541,29,Slow
40,1,1,20,1.243,0.371,26,Slow
40,1,1,30,1.262,0.416,26,Slow
40,1,1,45,1.913,0.446,23,Slow
40,1,1,67,1.352,0.311,23,Slow
40,1,2,1,1.753,0.43,23,Slow
40,2,1,15,1.156,0.175,26,Slow
40,2,1,56,1.207,0.635,29,Slow
40,1,1,67,1.102,0.776,32,Slow
40,2,1,50,1.212,0.186,32,Slow
40,2,1,40,1.382,0.173,35,Slow
40,2,2,46,1.312,0.841,38,Slow
40,2,2,70,1.302,0.721,38,Slow
40,2,2,10,1.072,1.515,35,Slow
40,1,1,35,1.033,0.586,35,Slow
40,2,2,54,1.172,0.215,32,Slow
40,1,1,68,0.823,0.885,32,Slow
40,1,1,50,1.217,0.26,29,Slow
40,1,1,60,0.827,1.101,29,Slow
40,2,1,45,1.157,1.155,26,Slow
40,1,2,101,1.217,0.375,29,Slow
40,1,1,46,2.147,2.041,32,Slow
40,1,1,68,1.777,0.05,32,Slow
40,2,1,30,1.567,1.971,29,Slow
40,1,2,5,2.032,0.33,32,Slow
40,1,1,67,1.257,1.696,35,Slow
40,1,1,53,3.513,2.005,35,Slow
40,2,1,76,1.792,1.996,32,Slow
40,1,1,56,1.087,0.926,35,Slow
40,1,2,102,1.627,0.49,35,Slow
40,2,1,20,1.958,0.576,38,Slow
40,1,1,80,0.607,0.546,41,Slow
40,2,1,70,0.913,0.759,41,Slow
40,1,1,80,0.892,0.525,53,Fast
40,1,1,70,0.479,1.235,53,Fast
40,1,1,68,0.202,0.895,50,Fast
40,1,1,70,0.478,1.455,50,Fast
40,1,1,80,0.92,0.995,47,Fast
40,2,2,70,1.067,0.375,47,Fast
40,1,1,80,0.637,0.73,44,Fast
40,1,1,80,0.362,0.447,44,Fast
40,1,1,80,0.952,0.21,41,Fast
40,2,1,80,0.502,2.375,41,Fast
40,2,2,70,0.753,0.806,44,Fast
40,1,1,86,0.707,0.621,44,Fast
40,2,1,80,0.858,0.735,41,Fast
40,1,1,60,3.027,0.795,44,Fast
40,2,2,70,0.588,0.65,44,Fast
40,2,1,56,0.827,0.68,41,Fast
40,1,1,7,0.908,1.375,44,Fast
40,2,2,45,0.646,0.541,44,Fast
40,1,2,56,0.667,0.594,41,Fast
40,2,2,65,0.542,0.76,44,Fast
40,2,2,78,0.737,0.572,44,Fast
40,1,1,99,0.432,0.251,41,Fast
40,1,1,80,1.633,0.39,41,Fast
40,2,1,70,0.947,0.404,38,Fast
40,1,1,90,0.367,0.221,41,Fast
40,2,2,107,0.737,0.025,41,Fast
40,1,2,109,1.117,0.556,38,Fast
40,2,1,100,1.102,0.601,41,Fast
40,2,1,10,0.696,1.235,44,Fast
40,1,1,70,1.045,0.12,47,Fast
40,1,1,78,0.403,0.255,47,Fast
40,2,2,80,0.876,0.391,44,Fast
40,1,1,90,0.502,0.116,44,Fast
40,2,1,90,0.477,0.83,41,Fast
40,2,2,80,0.745,0.045,44,Fast
40,1,1,80,0.397,0.26,44,Fast
40,2,2,35,0.747,0.495,41,Fast
40,2,2,102,0.687,0.995,41,Fast
40,2,1,20,0.883,1.321,38,Fast
40,1,1,30,0.812,0.591,41,Fast
40,2,2,13,1.133,0.665,41,Fast
40,1,1,53,0.497,1.235,38,Fast
40,1,1,78,0.817,0.141,38,Fast
40,1,1,78,0.642,0.57,35,Fast
40,2,1,56,0.727,0.55,35,Fast
40,1,2,78,1.358,0.64,38,Fast
40,2,1,21,2.437,1.331,41,Fast
40,2,2,32,1.213,0.795,44,Fast
40,1,1,70,1.242,0.921,44,Fast
40,2,2,90,0.862,0.242,41,Fast
41,1,NaN,NaN,NaN,NaN,53,Baseline
41,2,1,60,0.84,2.462,56,Baseline
41,1,1,80,0.51,2.255,59,Baseline
41,1,1,50,0.482,2.395,59,Baseline
41,1,1,50,0.362,1.887,56,Baseline
41,2,2,80,0.871,1.521,56,Baseline
41,2,2,90,0.672,0.876,53,Baseline
41,1,2,50,0.747,1.244,53,Baseline
41,1,1,80,0.569,1.606,56,Baseline
41,2,1,60,1.097,0.77,56,Baseline
41,2,2,90,0.689,1.135,59,Baseline
41,1,1,90,0.691,0.945,59,Baseline
41,2,2,90,0.747,1.072,56,Baseline
41,2,1,90,0.627,0.651,56,Baseline
41,2,2,90,0.967,0.191,59,Baseline
41,1,1,70,0.551,0.45,59,Baseline
41,1,1,70,0.577,1.536,56,Baseline
41,1,1,70,0.932,1.561,56,Baseline
41,1,2,40,0.522,1.111,53,Baseline
41,2,2,60,0.777,1.256,56,Baseline
41,1,2,60,0.457,0.696,56,Baseline
41,1,2,40,0.543,0.941,59,Baseline
41,1,1,90,0.517,0.985,62,Baseline
41,1,1,90,0.546,0.546,62,Baseline
41,2,2,90,0.587,0.445,59,Baseline
41,2,2,90,0.527,0.205,59,Baseline
41,2,2,90,0.412,1.607,56,Baseline
41,2,2,90,0.567,0.51,56,Baseline
41,1,2,90,0.397,0.185,53,Baseline
41,1,1,70,0.818,0.881,56,Baseline
41,1,1,70,0.801,0.65,56,Baseline
41,2,2,90,0.537,0.33,53,Baseline
41,2,2,60,0.662,0.37,53,Baseline
41,2,2,50,0.742,1.53,50,Baseline
41,2,2,60,0.822,0.975,50,Baseline
41,1,1,90,0.601,1.215,47,Baseline
41,2,2,80,0.397,0.386,47,Baseline
41,2,2,80,0.458,0.291,44,Baseline
41,1,2,90,0.507,0.306,44,Baseline
41,2,2,90,0.621,0.44,47,Baseline
41,2,2,80,0.863,0.415,47,Baseline
41,1,2,60,0.672,0.296,44,Baseline
41,2,2,50,0.882,0.417,47,Baseline
41,1,2,50,0.542,0.311,47,Baseline
41,2,2,70,0.677,0.331,50,Baseline
41,1,1,80,0.537,0.18,50,Baseline
41,1,1,90,0.562,0.171,47,Baseline
41,2,2,90,0.507,1.29,47,Baseline
41,2,2,90,0.522,0.301,44,Baseline
41,2,2,10,0.522,0.825,44,Baseline
41,2,2,90,0.764,1.256,53,Baseline
41,1,1,90,0.379,0.336,53,Baseline
41,2,2,90,0.29,0.26,50,Baseline
41,1,1,80,0.362,0.325,50,Baseline
41,2,2,80,0.628,0.652,47,Baseline
41,2,2,90,0.737,0.286,47,Baseline
41,2,2,90,0.557,0.231,44,Baseline
41,1,2,90,0.567,0.936,44,Baseline
41,1,2,40,0.627,0.776,47,Baseline
41,1,1,90,0.692,0.781,50,Baseline
41,1,2,70,0.743,0.241,50,Baseline
41,1,2,70,0.647,0.241,53,Baseline
41,2,2,60,0.721,0.271,56,Baseline
41,2,2,90,0.658,0.001,56,Baseline
41,2,2,90,0.682,0.111,53,Baseline
41,1,2,60,1.027,0.266,53,Baseline
41,2,2,90,0.493,0.181,56,Baseline
41,1,1,60,0.432,0.596,56,Baseline
41,1,2,50,0.557,0.386,53,Baseline
41,2,2,60,0.543,0.371,56,Baseline
41,1,2,90,0.722,0.151,56,Baseline
41,2,2,50,1.018,0.926,59,Baseline
41,1,1,60,0.777,0.21,59,Baseline
41,1,1,90,0.727,0.26,56,Baseline
41,1,1,90,0.722,0.07,56,Baseline
41,2,2,90,0.512,0.231,53,Baseline
41,1,1,90,0.252,0.223,53,Baseline
41,2,2,109,0.497,0.036,50,Baseline
41,1,2,90,1.527,0.223,50,Baseline
41,1,1,90,0.832,0.246,53,Baseline
41,2,2,70,0.677,0.261,53,Baseline
41,2,2,90,0.762,0.246,50,Baseline
41,1,2,90,0.842,0.195,50,Baseline
41,2,2,90,0.803,3.361,53,Baseline
41,1,1,60,0.887,0.395,53,Baseline
41,1,2,60,0.962,0.401,50,Baseline
41,1,1,90,0.687,0.229,53,Baseline
41,2,2,90,0.602,0.331,53,Baseline
41,1,1,90,0.642,0.241,50,Baseline
41,2,2,90,0.927,0.16,50,Baseline
41,2,2,90,0.607,0.224,47,Baseline
41,1,1,70,0.587,0.207,47,Baseline
41,1,2,70,0.822,0.28,44,Baseline
41,2,1,10,1.217,0.44,47,Baseline
41,2,2,90,0.468,1.126,50,Baseline
41,2,2,90,0.822,1.136,50,Baseline
41,2,2,90,0.877,0.242,47,Baseline
41,2,2,90,1.092,0.746,47,Baseline
41,1,1,90,0.627,0.266,44,Baseline
41,1,1,60,0.468,0.285,44,Baseline
41,1,1,90,0.329,1.076,53,Slow
41,1,1,90,0.634,0.316,53,Slow
41,2,2,90,0.562,0.815,50,Slow
41,1,1,90,0.232,0.431,50,Slow
41,2,2,90,0.486,0.492,47,Slow
41,2,2,90,0.707,0.431,47,Slow
41,2,2,90,0.642,0.79,44,Slow
41,2,2,90,0.603,0.241,44,Slow
41,2,2,90,0.822,0.185,41,Slow
41,2,2,90,0.792,0.25,41,Slow
41,2,2,90,0.498,0.271,38,Slow
41,2,2,90,0.502,0.234,38,Slow
41,1,2,90,0.737,0.354,35,Slow
41,2,2,70,0.843,1.021,38,Slow
41,1,1,60,0.612,0.24,38,Slow
41,1,1,70,1.087,0.352,35,Slow
41,1,2,50,0.607,0.41,35,Slow
41,1,1,90,0.427,0.121,38,Slow
41,1,1,90,0.587,0.251,38,Slow
41,2,2,70,0.727,0.326,35,Slow
41,2,2,70,0.552,0.441,35,Slow
41,1,1,50,0.562,0.22,32,Slow
41,1,2,49,0.612,1.411,32,Slow
41,1,1,69,1.177,1.346,35,Slow
41,2,1,29,0.698,0.434,35,Slow
41,2,2,100,1.072,0.371,38,Slow
41,2,2,77,0.877,0.282,38,Slow
41,2,2,66,0.877,0.441,35,Slow
41,1,1,44,1.027,0.35,35,Slow
41,2,2,22,1.433,0.722,32,Slow
41,2,1,33,1.072,0.405,32,Slow
41,1,1,66,1.537,0.321,35,Slow
41,2,1,50,1.013,0.356,35,Slow
41,1,1,60,0.577,0.236,38,Slow
41,1,1,80,0.757,0.206,38,Slow
41,1,1,90,0.763,0.116,35,Slow
41,2,2,69,0.722,0.106,35,Slow
41,2,1,50,0.877,0.23,32,Slow
41,2,2,50,0.936,0.275,35,Slow
41,1,1,80,1.587,0.111,35,Slow
41,2,2,40,1.141,0.285,32,Slow
41,2,2,40,0.877,0.226,32,Slow
41,1,1,60,0.637,0.176,29,Slow
41,1,2,50,1.087,0.23,29,Slow
41,1,1,50,0.732,0.24,32,Slow
41,2,2,30,0.907,0.281,32,Slow
41,1,1,20,2.783,1.256,29,Slow
41,1,2,20,0.967,1.502,29,Slow
41,2,2,60,0.973,0.366,32,Slow
41,1,1,50,0.517,0.296,32,Slow
41,2,2,99,0.514,0.991,53,Fast
41,2,2,99,0.595,0.875,53,Fast
41,2,2,70,0.581,0.4,50,Fast
41,2,2,40,0.455,0.336,50,Fast
41,1,1,70,0.423,0.1,47,Fast
41,2,2,60,0.727,0.211,47,Fast
41,2,2,50,0.787,0.075,44,Fast
41,2,2,60,0.638,0.081,44,Fast
41,1,1,70,0.722,0.091,41,Fast
41,1,1,10,0.457,0.076,41,Fast
41,1,2,80,0.882,1.045,38,Fast
41,2,2,50,0.582,0.336,41,Fast
41,1,1,50,0.732,0.226,41,Fast
41,1,1,60,0.687,0.116,38,Fast
41,2,1,50,0.667,0.269,38,Fast
41,2,2,60,0.757,0.125,41,Fast
41,2,2,4,0.902,0.121,41,Fast
41,1,2,4,0.872,0.3,38,Fast
41,2,2,99,0.768,0.3,41,Fast
41,1,1,77,0.727,0.094,41,Fast
41,2,2,99,0.827,0.377,38,Fast
41,1,2,77,0.936,0.395,38,Fast
41,2,2,99,0.907,0.12,41,Fast
41,1,2,77,0.755,0.326,41,Fast
41,1,1,66,1.127,0.191,44,Fast
41,1,1,66,0.542,0.736,44,Fast
41,2,2,1,0.848,0.65,41,Fast
41,1,1,44,0.812,0.371,41,Fast
41,2,1,6,1.202,0.456,38,Fast
41,2,2,99,0.953,0.291,41,Fast
41,2,2,50,1.147,1.11,41,Fast
41,1,1,80,0.698,0.23,38,Fast
41,1,2,44,0.342,0.456,38,Fast
41,1,1,99,0.592,0.255,41,Fast
41,1,1,55,0.648,0.321,41,Fast
41,1,1,77,0.632,0.146,38,Fast
41,1,1,99,0.247,0.353,38,Fast
41,1,2,1,0.908,0.236,35,Fast
41,2,1,5,0.827,0.431,38,Fast
41,2,2,55,0.851,0.392,41,Fast
41,2,2,100,0.966,0.26,41,Fast
41,1,2,77,1.017,0.204,38,Fast
41,2,2,99,0.793,0.591,41,Fast
41,2,2,99,1.547,0.551,41,Fast
41,1,1,99,0.687,0.307,38,Fast
41,2,2,66,0.812,0.361,38,Fast
41,1,2,66,0.951,0.366,35,Fast
41,2,1,55,1.227,0.836,38,Fast
41,1,2,50,0.762,1.575,41,Fast
41,1,1,20,0.447,1.475,44,Fast
42,1,1,10,3.138,2.339,53,Baseline
42,1,1,80,1.069,1.415,53,Baseline
42,2,1,NaN,1.251,NaN,50,Baseline
42,2,2,90,1.498,1.539,53,Baseline
42,1,1,70,2.101,1.881,53,Baseline
42,2,2,99,1.152,1.15,50,Baseline
42,2,2,99,1.639,1.097,50,Baseline
42,2,2,90,1.792,1.615,47,Baseline
42,1,1,50,2.137,2.351,47,Baseline
42,1,2,60,2.257,2.015,44,Baseline
42,1,2,50,3.853,3.376,47,Baseline
42,1,2,70,1.682,1.421,50,Baseline
42,2,2,80,1.362,1.686,53,Baseline
42,2,2,90,1.122,1.745,53,Baseline
42,1,1,75,1.082,3.391,50,Baseline
42,1,1,NaN,1.604,NaN,50,Baseline
42,2,2,90,1.542,1.431,47,Baseline
42,1,2,50,2.843,1.921,47,Baseline
42,1,2,50,3.328,2.576,50,Baseline
42,1,1,40,4.567,3.102,53,Baseline
42,1,1,70,1.487,1.591,53,Baseline
42,1,2,80,1.517,2.725,50,Baseline
42,2,1,NaN,2.826,NaN,53,Baseline
42,1,1,80,1.212,1.85,56,Baseline
42,2,2,90,1.238,1.795,56,Baseline
42,1,1,75,1.592,1.801,53,Baseline
42,2,2,80,1.263,1.656,53,Baseline
42,1,1,80,1.507,3.411,50,Baseline
42,1,1,90,1.137,1.976,50,Baseline
42,1,1,90,0.812,1.167,47,Baseline
42,2,2,99,1.036,2.236,47,Baseline
42,2,2,90,0.982,0.905,44,Baseline
42,1,2,50,2.073,3.265,44,Baseline
42,1,1,60,1.425,2.676,47,Baseline
42,1,1,80,1.222,1.59,47,Baseline
42,1,2,NaN,2.153,NaN,44,Baseline
42,2,2,90,0.862,1.088,47,Baseline
42,1,1,90,1.037,1.001,47,Baseline
42,2,2,90,0.722,1.376,44,Baseline
42,1,1,80,1.033,2.036,44,Baseline
42,2,2,90,0.957,1.301,41,Baseline
42,1,1,80,0.783,1.59,41,Baseline
42,2,2,77,2.026,0.701,38,Baseline
42,2,2,70,1.548,1.47,38,Baseline
42,1,1,60,1.142,1.686,35,Baseline
42,1,1,90,1.048,0.751,35,Baseline
42,2,2,7,1.382,1.236,32,Baseline
42,1,2,60,2.012,2.824,32,Baseline
42,1,2,40,2.842,3.141,35,Baseline
42,1,1,60,1.792,2.811,38,Baseline
42,2,2,90,0.76,0.787,53,Baseline
42,1,1,80,0.864,2.505,53,Baseline
42,1,1,70,0.949,1.214,50,Baseline
42,2,2,99,0.602,0.721,50,Baseline
42,1,1,80,1.031,0.706,47,Baseline
42,1,1,99,0.893,1.191,47,Baseline
42,2,2,99,1.097,0.446,44,Baseline
42,2,2,90,0.827,1.111,44,Baseline
42,1,1,90,0.862,1.136,41,Baseline
42,1,1,90,0.877,1.14,41,Baseline
42,1,1,80,0.828,0.886,38,Baseline
42,2,2,50,2.302,2.422,38,Baseline
42,2,2,80,0.917,0.486,35,Baseline
42,1,2,50,1.837,3.35,35,Baseline
42,2,2,90,0.925,1.431,38,Baseline
42,1,2,50,2.602,2.779,38,Baseline
42,2,2,70,1.187,3.106,41,Baseline
42,1,1,80,0.928,1.705,41,Baseline
42,2,2,90,0.757,0.771,38,Baseline
42,2,2,90,1.037,0.835,38,Baseline
42,2,2,80,0.877,0.541,35,Baseline
42,1,1,40,1.817,2.716,35,Baseline
42,2,2,80,0.967,0.811,32,Baseline
42,2,2,60,1.152,0.961,32,Baseline
42,1,1,30,2.477,2.201,29,Baseline
42,1,1,30,1.148,1.536,29,Baseline
42,1,2,70,1.041,2.76,26,Baseline
42,1,2,NaN,2.323,NaN,29,Baseline
42,2,2,80,0.822,1.044,32,Baseline
42,1,1,60,2.021,3.096,32,Baseline
42,1,2,70,1.232,0.795,29,Baseline
42,1,1,30,3.107,1.836,32,Baseline
42,2,2,NaN,1.023,NaN,32,Baseline
42,2,2,NaN,1.127,NaN,29,Baseline
42,2,2,60,1.727,1.835,29,Baseline
42,1,2,80,1.488,1.336,26,Baseline
42,1,2,20,2.871,1.116,29,Baseline
42,2,2,30,1.292,1.5,32,Baseline
42,2,2,30,2.857,1.566,32,Baseline
42,1,1,33,4.227,2.985,29,Baseline
42,1,1,60,1.558,1.916,29,Baseline
42,1,2,50,1.697,3.007,26,Baseline
42,2,2,60,1.751,2.82,29,Baseline
42,1,2,40,1.767,1.99,29,Baseline
42,2,2,40,1.627,2.271,32,Baseline
42,1,2,77,1.003,0.98,32,Baseline
42,1,2,40,2.457,2.051,35,Baseline
42,2,2,90,1.267,0.746,38,Baseline
42,1,2,44,2.181,2.962,38,Baseline
42,2,2,90,1.437,0.381,41,Baseline
42,1,1,NaN,0.754,NaN,53,Slow
42,1,1,90,0.891,2.336,53,Slow
42,1,1,90,0.994,2.295,50,Slow
42,1,1,99,1.168,1.016,50,Slow
42,1,1,80,1.137,1.231,47,Slow
42,1,1,80,1.082,0.381,47,Slow
42,1,1,50,1.622,2.106,44,Slow
42,2,2,90,0.998,0.068,44,Slow
42,1,1,90,0.567,0.91,41,Slow
42,1,1,7,1.15,1.241,41,Slow
42,1,2,70,1.141,1.595,38,Slow
42,2,2,60,1.542,2.118,41,Slow
42,2,2,80,1.247,0.696,41,Slow
42,2,2,80,0.862,0.811,38,Slow
42,2,1,50,1.857,2.55,38,Slow
42,1,1,70,1.448,1.811,41,Slow
42,2,2,90,1.357,2.726,41,Slow
42,1,2,30,2.144,2.09,38,Slow
42,1,1,50,1.222,2.606,41,Slow
42,2,2,80,0.892,1.82,41,Slow
42,2,2,80,0.968,1.012,38,Slow
42,1,2,20,2.912,1.607,38,Slow
42,1,1,50,2.221,1.765,41,Slow
42,1,1,50,1.777,1.335,41,Slow
42,2,2,90,0.827,0.871,38,Slow
42,2,2,60,1.432,1.695,38,Slow
42,2,1,50,1.802,1.456,35,Slow
42,2,2,40,2.934,1.75,38,Slow
42,2,2,30,3.197,1.641,38,Slow
42,1,1,70,1.567,0.766,35,Slow
42,2,2,70,1.607,0.686,35,Slow
42,1,1,80,1.153,1.35,32,Slow
42,2,2,40,1.992,0.596,32,Slow
42,1,1,20,2.158,1.13,29,Slow
42,1,1,10,4.257,1.701,29,Slow
42,2,2,40,2.006,1.741,26,Slow
42,1,1,20,3.338,0.851,26,Slow
42,2,2,30,2.217,1.951,23,Slow
42,2,2,50,1.813,2.01,23,Slow
42,2,2,60,1.892,1.11,23,Slow
42,2,2,70,1.487,1.261,23,Slow
42,1,2,20,2.993,0.555,23,Slow
42,1,2,20,2.027,1.36,26,Slow
42,2,2,90,1.368,0.15,29,Slow
42,1,1,40,1.942,2.69,29,Slow
42,1,2,40,2.988,1.931,26,Slow
42,2,1,30,1.657,1.316,29,Slow
42,1,1,60,1.562,1.176,32,Slow
42,1,1,80,0.922,1.527,32,Slow
42,2,1,60,1.032,0.745,29,Slow
42,1,1,70,0.905,1.549,53,Fast
42,1,1,80,0.874,1.276,53,Fast
42,1,1,70,0.908,0.75,50,Fast
42,2,2,70,1.072,1.84,50,Fast
42,1,1,30,2.363,1.556,47,Fast
42,2,2,20,1.862,0.91,47,Fast
42,1,1,80,0.998,1.801,44,Fast
42,1,2,40,1.097,0.984,44,Fast
42,1,1,40,1.213,0.661,47,Fast
42,1,1,7,1.392,0.921,47,Fast
42,2,1,60,1.617,2.05,44,Fast
42,1,2,20,2.542,1.226,47,Fast
42,1,1,70,1.267,0.621,50,Fast
42,2,2,79,1.062,0.672,50,Fast
42,1,1,50,1.386,1.641,47,Fast
42,2,2,60,1.032,1.3,47,Fast
42,1,1,60,1.117,1.716,44,Fast
42,1,1,40,1.047,1.48,44,Fast
42,2,2,90,4.257,0.786,41,Fast
42,1,2,50,2.528,2.105,41,Fast
42,1,1,90,0.827,0.821,44,Fast
42,1,1,40,1.898,2.521,44,Fast
42,1,1,90,1.347,0.38,41,Fast
42,1,1,80,0.568,0.731,41,Fast
42,1,1,30,2.107,1.985,38,Fast
42,1,1,80,0.943,1.05,38,Fast
42,2,2,77,1.042,0.491,35,Fast
42,1,2,40,2.038,1.695,35,Fast
42,2,2,50,1.666,1.025,38,Fast
42,1,1,60,1.033,1.386,38,Fast
42,2,2,70,1.157,0.511,35,Fast
42,2,2,60,1.888,2.655,35,Fast
42,1,1,40,1.777,1.236,32,Fast
42,2,2,30,2.798,2.426,32,Fast
42,1,2,40,2.458,1.205,29,Fast
42,1,1,80,0.972,0.701,32,Fast
42,1,1,80,0.882,0.625,32,Fast
42,2,1,20,2.833,1.335,29,Fast
42,1,2,20,2.137,0.706,32,Fast
42,2,2,70,4.347,2.806,35,Fast
42,2,2,80,1.013,0.731,35,Fast
42,1,1,80,0.73,0.73,32,Fast
42,2,2,70,0.872,1.185,32,Fast
42,2,2,60,1.377,0.609,29,Fast
42,2,2,10,2.862,0.625,29,Fast
42,2,2,20,3.397,2.096,26,Fast
42,1,1,60,1.213,1.905,26,Fast
42,1,1,60,1.812,1.721,23,Fast
42,1,2,10,3.027,1.071,23,Fast
42,1,1,50,0.916,1.447,26,Fast
43,1,2,80,2.371,1.474,53,Baseline
43,1,1,80,1.218,1.255,56,Baseline
43,1,1,70,1.623,1.835,56,Baseline
43,1,1,60,0.987,2.699,53,Baseline
43,1,1,76,2.171,1.815,53,Baseline
43,1,2,55,1.662,1.007,50,Baseline
43,1,1,59,1.327,2.041,53,Baseline
43,2,2,60,1.387,1.585,53,Baseline
43,2,2,70,1.977,0.85,50,Baseline
43,2,2,87,1.407,1.215,50,Baseline
43,2,2,70,1.863,1.561,47,Baseline
43,2,2,60,1.292,1.69,47,Baseline
43,1,1,60,1.152,1.211,44,Baseline
43,2,2,80,1.062,1.521,44,Baseline
43,2,2,55,2.197,1.652,41,Baseline
43,2,1,50,1.452,1.405,41,Baseline
43,1,1,80,1.212,0.564,44,Baseline
43,2,2,50,1.882,0.771,44,Baseline
43,2,2,60,1.413,0.716,41,Baseline
43,1,1,87,0.915,1.954,41,Baseline
43,2,2,67,1.213,1.196,38,Baseline
43,1,1,55,1.497,0.776,38,Baseline
43,2,2,55,1.212,0.885,35,Baseline
43,1,1,45,2.487,2.282,35,Baseline
43,2,2,4,1.427,1.341,32,Baseline
43,2,2,50,3.151,0.68,32,Baseline
43,1,1,30,2.338,1.415,29,Baseline
43,2,1,65,1.552,2.441,29,Baseline
43,1,2,40,1.727,0.796,32,Baseline
43,2,1,30,1.368,0.986,35,Baseline
43,2,1,40,1.697,1.675,38,Baseline
43,2,1,50,1.292,0.926,41,Baseline
43,2,2,66,0.953,1.585,44,Baseline
43,1,1,70,1.197,1.365,44,Baseline
43,2,1,76,1.422,1.606,41,Baseline
43,1,1,67,1.593,1.516,44,Baseline
43,1,2,50,1.522,1.526,44,Baseline
43,2,2,70,2.333,0.545,47,Baseline
43,1,1,80,1.192,1.651,47,Baseline
43,2,2,77,1.202,0.824,44,Baseline
43,2,1,44,2.057,1.05,44,Baseline
43,2,2,65,1.952,0.666,47,Baseline
43,1,1,76,1.538,1.806,47,Baseline
43,2,2,65,2.272,1.931,44,Baseline
43,1,1,50,2.052,0.766,44,Baseline
43,1,1,70,1.252,1.341,41,Baseline
43,1,2,30,1.872,1.506,41,Baseline
43,1,1,44,2.983,1.236,44,Baseline
43,2,1,34,1.392,1.286,44,Baseline
43,1,2,33,1.452,0.646,47,Baseline
43,1,1,70,1.126,1.167,53,Baseline
43,1,1,70,1.03,1.436,53,Baseline
43,2,2,67,1.163,2.09,50,Baseline
43,1,1,80,1.025,1.396,50,Baseline
43,2,2,40,1.092,1.396,47,Baseline
43,2,2,67,0.982,1.396,47,Baseline
43,2,2,56,0.988,0.834,44,Baseline
43,2,1,45,0.997,1.444,44,Baseline
43,1,1,50,1.007,1.371,47,Baseline
43,1,1,69,1.383,1.426,47,Baseline
43,1,1,90,0.737,0.727,44,Baseline
